,game,player,color,move,turn,timestamp
0,1,Alfons2357,White,e4,1,0:01:45
1,1,shreyassikchi,Black,c5,2,0:02:27
2,1,Alfons2357,White,Nf3,3,0:01:48
3,1,shreyassikchi,Black,Nc6,4,0:02:27
4,1,Alfons2357,White,Nc3,5,0:01:53
5,1,shreyassikchi,Black,e5,6,0:02:29
6,1,Alfons2357,White,Bc4,7,0:01:56
7,1,shreyassikchi,Black,Nf6,8,0:02:30
8,1,Alfons2357,White,Ng5,9,0:01:58
9,1,shreyassikchi,Black,Be7,10,0:02:31
10,1,Alfons2357,White,O-O,11,0:01:59
11,1,shreyassikchi,Black,d5,12,0:02:32
12,1,Alfons2357,White,exd5,13,0:02:01
13,1,shreyassikchi,Black,Nxd5,14,0:02:33
14,1,Alfons2357,White,Nxd5,15,0:02:03
15,1,shreyassikchi,Black,Bxg5,16,0:02:35
16,1,Alfons2357,White,Qh5,17,0:02:18
17,1,shreyassikchi,Black,Bf6,18,0:02:37
18,1,Alfons2357,White,Nxf6+,19,0:02:22
19,1,shreyassikchi,Black,Qxf6,20,0:02:39
20,1,Alfons2357,White,c3,21,0:02:38
21,1,shreyassikchi,Black,Qg6,22,0:02:41
22,1,Alfons2357,White,Qxg6,23,0:02:39
23,1,shreyassikchi,Black,fxg6,24,0:02:42
24,1,Alfons2357,White,Re1,25,0:02:42
25,1,shreyassikchi,Black,Na5,26,0:02:43
26,1,Alfons2357,White,Rxe5+,27,0:02:43
27,1,shreyassikchi,Black,Kd7,28,0:02:46
28,1,Alfons2357,White,d3,29,0:02:45
29,1,shreyassikchi,Black,Nxc4,30,0:02:47
30,1,Alfons2357,White,dxc4,31,0:02:46
31,1,shreyassikchi,Black,Kd6,32,0:02:51
32,1,Alfons2357,White,Bf4,33,0:02:47
33,1,shreyassikchi,Black,Bf5,34,0:02:53
34,1,Alfons2357,White,Rd1+,35,0:02:50
35,1,shreyassikchi,Black,Kc6,36,0:02:56
36,1,Alfons2357,White,Rdd5,37,0:02:51
37,1,shreyassikchi,Black,Rhe8,38,0:02:59
38,1,Alfons2357,White,Rxc5+,39,0:02:58
39,1,shreyassikchi,Black,Kb6,40,0:02:59
40,1,Alfons2357,White,Rxe8,41,0:02:59
41,1,shreyassikchi,Black,Rxe8,42,0:03:00
42,1,Alfons2357,White,Be3,43,0:03:00
43,1,shreyassikchi,Black,Ka6,44,0:00:50
44,1,Alfons2357,White,b4,45,0:00:36
45,1,shreyassikchi,Black,b6,46,0:00:56
46,1,Alfons2357,White,Ra5+,47,0:00:43
47,1,shreyassikchi,Black,bxa5,48,0:01:02
48,1,Alfons2357,White,c5,49,0:00:47
49,1,shreyassikchi,Black,axb4,50,0:01:07
50,1,Alfons2357,White,cxb4,51,0:01:06
51,1,shreyassikchi,Black,Kb5,52,0:01:15
52,1,Alfons2357,White,a3,53,0:01:09
53,1,shreyassikchi,Black,Rd8,54,0:01:17
54,1,Alfons2357,White,h3,55,0:01:15
55,1,shreyassikchi,Black,Ka4,56,0:01:23
56,1,Alfons2357,White,g4,57,0:01:16
57,1,shreyassikchi,Black,Be4,58,0:01:25
58,1,Alfons2357,White,Bg5,59,0:01:29
59,1,shreyassikchi,Black,Kxa3,60,0:01:27
60,1,Alfons2357,White,c6,61,0:01:30
61,1,shreyassikchi,Black,Rc8,62,0:01:34
62,1,Alfons2357,White,b5,63,0:01:42
63,1,shreyassikchi,Black,Kb4,64,0:01:36
64,1,Alfons2357,White,f3,65,0:01:43
65,1,shreyassikchi,Black,Bd3,66,0:01:44
66,1,Alfons2357,White,Kf2,67,0:01:49
67,1,shreyassikchi,Black,Kxb5,68,0:01:46
68,1,Alfons2357,White,c7,69,0:01:56
69,1,shreyassikchi,Black,Rxc7,70,0:01:49
70,1,Alfons2357,White,Ke3,71,0:02:15
71,1,shreyassikchi,Black,Bc4,72,0:02:33
72,1,Alfons2357,White,f4,73,0:02:18
73,1,shreyassikchi,Black,h6,74,0:02:38
74,1,Alfons2357,White,Bd8,75,0:02:24
75,1,shreyassikchi,Black,Rd7,76,0:02:44
76,1,Alfons2357,White,Bh4,77,0:02:28
77,1,shreyassikchi,Black,Kc5,78,0:02:47
78,1,Alfons2357,White,Kf3,79,0:02:28
79,1,shreyassikchi,Black,a5,80,0:02:48
80,1,Alfons2357,White,g5,81,0:02:40
81,1,shreyassikchi,Black,hxg5,82,0:02:49
82,1,Alfons2357,White,Bxg5,83,0:02:41
83,1,shreyassikchi,Black,a4,84,0:02:52
84,1,Alfons2357,White,Bh4,85,0:02:48
85,1,shreyassikchi,Black,a3,86,0:02:54
86,1,Alfons2357,White,Be1,87,0:02:50
87,1,shreyassikchi,Black,a2,88,0:02:57
88,1,Alfons2357,White,Bc3,89,0:02:59
89,1,shreyassikchi,Black,Rd3+,90,0:02:58
90,1,Alfons2357,White,Ke2,91,0:03:00
91,1,shreyassikchi,Black,Rxc3+,92,0:03:00
92,1,Alfons2357,White,Kd2,93,0:02:33
93,1,shreyassikchi,Black,Kb4,94,0:02:02
94,1,Alfons2357,White,f5,95,0:02:35
95,1,shreyassikchi,Black,gxf5,96,0:02:26
96,1,Alfons2357,White,h4,97,0:02:39
97,1,shreyassikchi,Black,a1=Q,98,0:02:31
98,1,Alfons2357,White,h5,99,0:02:41
99,1,shreyassikchi,Black,Qa2+,100,0:02:35
100,1,Alfons2357,White,Kd1,101,0:02:51
101,1,shreyassikchi,Black,Rb3,102,0:02:47
102,1,Alfons2357,White,Kc1,103,0:02:54
103,1,shreyassikchi,Black,Rb1#,104,0:02:53
104,2,BigMekNiko,White,e4,1,0:02:58
105,2,Alfons2357,Black,c6,2,0:02:57
106,2,BigMekNiko,White,d4,3,0:02:59
107,2,Alfons2357,Black,d5,4,0:02:58
108,2,BigMekNiko,White,e5,5,0:03:00
109,2,Alfons2357,Black,Bf5,6,0:01:59
110,2,BigMekNiko,White,g4,7,0:00:14
111,2,Alfons2357,Black,Qa5+,8,0:01:57
112,2,BigMekNiko,White,c3,9,0:00:16
113,2,Alfons2357,Black,Be4,10,0:01:57
114,2,BigMekNiko,White,f3,11,0:00:15
115,2,Alfons2357,Black,Bg6,12,0:01:58
116,2,BigMekNiko,White,h4,13,0:00:20
117,2,Alfons2357,Black,h5,14,0:02:08
118,2,BigMekNiko,White,f4,15,0:00:19
119,2,Alfons2357,Black,Nh6,16,0:02:09
120,2,BigMekNiko,White,f5,17,0:00:19
121,2,Alfons2357,Black,Bh7,18,0:02:10
122,2,BigMekNiko,White,g5,19,0:00:24
123,2,Alfons2357,Black,Nxf5,20,0:02:10
124,2,BigMekNiko,White,Nd2,21,0:00:24
125,2,Alfons2357,Black,e6,22,0:02:10
126,2,BigMekNiko,White,Ndf3,23,0:00:23
127,2,Alfons2357,Black,Be7,24,0:02:10
128,2,BigMekNiko,White,Be3,25,0:00:23
129,2,Alfons2357,Black,g6,26,0:02:10
130,2,BigMekNiko,White,Qd2,27,0:00:25
131,2,Alfons2357,Black,Nd7,28,0:02:11
132,2,BigMekNiko,White,a3,29,0:00:42
133,2,Alfons2357,Black,c5,30,0:02:20
134,2,BigMekNiko,White,O-O-O,31,0:01:04
135,2,Alfons2357,Black,Nxe3,32,0:02:20
136,2,BigMekNiko,White,Qxe3,33,0:01:14
137,2,Alfons2357,Black,cxd4,34,0:02:20
138,2,BigMekNiko,White,Qxd4,35,0:01:18
139,2,Alfons2357,Black,Rc8,36,0:02:21
140,2,BigMekNiko,White,Qd3,37,0:01:18
141,2,Alfons2357,Black,Bc5,38,0:02:23
142,2,BigMekNiko,White,Nd4,39,0:01:19
143,2,Alfons2357,Black,Bxd4,40,0:02:23
144,2,BigMekNiko,White,Qxd4,41,0:01:25
145,2,Alfons2357,Black,Nb6,42,0:02:31
146,2,BigMekNiko,White,Nf3,43,0:01:54
147,2,Alfons2357,Black,O-O,44,0:02:37
148,2,BigMekNiko,White,Qd3,45,0:02:11
149,2,Alfons2357,Black,Nc4,46,0:02:45
150,2,BigMekNiko,White,Nd4,47,0:02:24
151,2,Alfons2357,Black,Nxa3,48,0:02:46
152,2,BigMekNiko,White,bxa3,49,0:02:40
153,2,Alfons2357,Black,Qxa3+,50,0:02:49
154,2,BigMekNiko,White,Kd2,51,0:02:53
155,2,Alfons2357,Black,f5,52,0:02:54
156,2,BigMekNiko,White,exf6,53,0:02:59
157,2,Alfons2357,Black,Rxf6,54,0:03:02
158,2,BigMekNiko,White,gxf6,55,0:02:58
159,2,Alfons2357,Black,g5,56,0:03:02
160,2,BigMekNiko,White,Qg3,57,0:03:01
161,2,Alfons2357,Black,Rxc3,58,0:03:03
162,2,BigMekNiko,White,Qxg5+,59,0:03:01
163,2,Alfons2357,Black,Kf7,60,0:03:04
164,2,BigMekNiko,White,Qg7+,61,0:03:02
165,2,Alfons2357,Black,Ke8,62,0:03:03
166,2,BigMekNiko,White,f7+,63,0:03:01
167,2,Alfons2357,Black,Kd8,64,0:03:02
168,2,BigMekNiko,White,f8=Q+,65,0:05:17
169,2,Alfons2357,Black,Qxf8,66,0:06:22
170,2,BigMekNiko,White,Qxf8+,67,0:05:20
171,2,Alfons2357,Black,Kd7,68,0:06:42
172,2,BigMekNiko,White,Qf7+,69,0:05:36
173,2,Alfons2357,Black,Kd6,70,0:06:51
174,2,BigMekNiko,White,Nb5+,71,0:05:56
175,2,Alfons2357,Black,Ke5,72,0:07:16
176,2,BigMekNiko,White,Nxc3,73,0:06:06
177,2,Alfons2357,Black,Kd4,74,0:07:27
178,2,BigMekNiko,White,Qxh7,75,0:06:33
179,2,Alfons2357,Black,b6,76,0:07:41
180,2,BigMekNiko,White,Qd3+,77,0:06:47
181,2,Alfons2357,Black,Kc5,78,0:07:53
182,2,BigMekNiko,White,Rc1,79,0:07:20
183,2,Alfons2357,Black,a5,80,0:08:15
184,2,BigMekNiko,White,Na2+,81,0:07:23
185,2,Alfons2357,Black,Kd6,82,0:08:18
186,2,BigMekNiko,White,Qa6,83,0:07:31
187,2,Alfons2357,Black,a4,84,0:08:29
188,2,BigMekNiko,White,Qxb6+,85,0:07:38
189,2,Alfons2357,Black,Ke7,86,0:08:36
190,2,BigMekNiko,White,Rc7+,87,0:07:50
191,2,Alfons2357,Black,Kf6,88,0:08:44
192,2,BigMekNiko,White,Rg1,89,0:08:01
193,2,Alfons2357,Black,Ke5,90,0:08:57
194,2,BigMekNiko,White,Be2,91,0:08:23
195,2,Alfons2357,Black,a3,92,0:09:11
196,3,Alfons2357,White,e4,1,0:08:46
197,3,karpinsky,Black,e5,2,0:09:22
198,3,Alfons2357,White,Nf3,3,0:09:03
199,3,karpinsky,Black,Nc6,4,0:09:25
200,3,Alfons2357,White,Bc4,5,0:09:16
201,3,karpinsky,Black,Bc5,6,0:09:30
202,3,Alfons2357,White,Ng5,7,0:09:19
203,3,karpinsky,Black,Qxg5,8,0:09:32
204,3,Alfons2357,White,d4,9,0:09:33
205,3,karpinsky,Black,Bxd4,10,0:09:46
206,3,Alfons2357,White,Bxg5,11,0:09:51
207,3,karpinsky,Black,Bxb2,12,0:09:47
208,3,Alfons2357,White,Nd2,13,0:09:55
209,3,karpinsky,Black,Bxa1,14,0:09:50
210,3,Alfons2357,White,Qxa1,15,0:09:58
211,3,karpinsky,Black,Nd4,16,0:09:55
212,3,Alfons2357,White,Qc3,17,0:10:00
213,3,karpinsky,Black,h6,18,0:02:26
214,3,Alfons2357,White,Qb4,19,0:00:30
215,3,karpinsky,Black,Nxc2+,20,0:02:28
216,3,Alfons2357,White,Ke2,21,0:00:31
217,3,karpinsky,Black,Nxb4,22,0:02:36
218,3,Alfons2357,White,Rc1,23,0:00:33
219,3,karpinsky,Black,hxg5,24,0:02:41
220,3,Alfons2357,White,a3,25,0:00:46
221,3,karpinsky,Black,Nc6,26,0:02:47
222,3,Alfons2357,White,Ke3,27,0:00:52
223,3,karpinsky,Black,d6,28,0:02:57
224,3,Alfons2357,White,Bd5,29,0:02:10
225,3,karpinsky,Black,Nf6,30,0:03:33
226,3,Alfons2357,White,f3,31,0:03:28
227,3,karpinsky,Black,Nxd5+,32,0:04:51
228,3,Alfons2357,White,exd5,33,0:03:39
229,3,karpinsky,Black,Nd4,34,0:05:00
230,3,Alfons2357,White,Rxc7,35,0:04:33
231,3,karpinsky,Black,O-O,36,0:05:30
232,3,Alfons2357,White,Ne4,37,0:04:49
233,3,karpinsky,Black,Rd8,38,0:06:01
234,3,Alfons2357,White,g3,39,0:05:16
235,3,karpinsky,Black,Rd7,40,0:06:24
236,3,Alfons2357,White,Rxd7,41,0:05:39
237,3,karpinsky,Black,Bxd7,42,0:07:26
238,3,Alfons2357,White,Nxg5,43,0:06:41
239,3,karpinsky,Black,f6,44,0:07:43
240,3,Alfons2357,White,Ne4,45,0:07:14
241,3,karpinsky,Black,b6,46,0:07:51
242,3,Alfons2357,White,Nxd6,47,0:07:27
243,3,karpinsky,Black,Nc2+,48,0:08:12
244,3,Alfons2357,White,Ke4,49,0:07:53
245,3,karpinsky,Black,Nxa3,50,0:08:31
246,3,Alfons2357,White,h4,51,0:08:33
247,3,karpinsky,Black,b5,52,0:09:17
248,3,Alfons2357,White,g4,53,0:08:35
249,3,karpinsky,Black,b4,54,0:09:24
250,3,Alfons2357,White,Nc4,55,0:09:04
251,3,karpinsky,Black,b3,56,0:09:26
252,3,Alfons2357,White,h5,57,0:09:06
253,3,karpinsky,Black,Nxc4,58,0:09:28
254,3,Alfons2357,White,Kd3,59,0:09:12
255,3,karpinsky,Black,Rc8,60,0:09:33
256,4,Alfons2357,White,e4,1,0:09:17
257,4,frappuccino1999,Black,e5,2,0:09:39
258,4,Alfons2357,White,Nf3,3,0:09:40
259,4,frappuccino1999,Black,Nf6,4,0:09:48
260,4,Alfons2357,White,Nc3,5,0:09:44
261,4,frappuccino1999,Black,Bb4,6,0:09:54
262,4,Alfons2357,White,Bc4,7,0:09:59
263,4,frappuccino1999,Black,O-O,8,0:02:59
264,4,Alfons2357,White,d3,9,0:00:29
265,4,frappuccino1999,Black,Nc6,10,0:03:03
266,4,Alfons2357,White,Bd2,11,0:00:51
267,4,frappuccino1999,Black,Bxc3,12,0:03:42
268,4,Alfons2357,White,Bxc3,13,0:01:12
269,4,frappuccino1999,Black,b6,14,0:03:51
270,4,Alfons2357,White,Nxe5,15,0:01:25
271,4,frappuccino1999,Black,Nxe5,16,0:04:13
272,4,Alfons2357,White,Bxe5,17,0:01:36
273,4,frappuccino1999,Black,a5,18,0:04:30
274,4,Alfons2357,White,Qf3,19,0:01:49
275,4,frappuccino1999,Black,Ba6,20,0:04:48
276,4,Alfons2357,White,Bxa6,21,0:02:07
277,4,frappuccino1999,Black,Rxa6,22,0:05:00
278,4,Alfons2357,White,O-O-O,23,0:02:15
279,4,frappuccino1999,Black,b5,24,0:05:06
280,4,Alfons2357,White,Kb1,25,0:02:34
281,4,frappuccino1999,Black,Re6,26,0:05:15
282,4,Alfons2357,White,Qg3,27,0:02:39
283,4,frappuccino1999,Black,d6,28,0:05:30
284,4,Alfons2357,White,Bd4,29,0:02:57
285,4,frappuccino1999,Black,c5,30,0:05:33
286,4,Alfons2357,White,Be3,31,0:03:03
287,4,frappuccino1999,Black,b4,32,0:05:55
288,4,Alfons2357,White,b3,33,0:03:11
289,4,frappuccino1999,Black,Qb6,34,0:06:20
290,4,Alfons2357,White,d4,35,0:03:45
291,4,frappuccino1999,Black,Rd8,36,0:06:37
292,4,Alfons2357,White,Bh6,37,0:04:43
293,4,frappuccino1999,Black,Ng4,38,0:06:55
294,4,Alfons2357,White,Qxg4,39,0:04:52
295,4,frappuccino1999,Black,Rxh6,40,0:07:06
296,4,Alfons2357,White,e5,41,0:04:59
297,4,frappuccino1999,Black,dxe5,42,0:07:19
298,4,Alfons2357,White,dxc5,43,0:05:16
299,4,frappuccino1999,Black,f5,44,0:07:30
300,4,Alfons2357,White,cxb6,45,0:05:26
301,4,frappuccino1999,Black,fxg4,46,0:07:48
302,4,Alfons2357,White,Rxd8+,47,0:05:46
303,4,frappuccino1999,Black,Kf7,48,0:07:58
304,4,Alfons2357,White,b7,49,0:06:20
305,4,frappuccino1999,Black,Rb6,50,0:08:13
306,4,Alfons2357,White,b8=Q,51,0:06:48
307,4,frappuccino1999,Black,Rxb8,52,0:08:31
308,4,Alfons2357,White,Rxb8,53,0:07:00
309,4,frappuccino1999,Black,Kf6,54,0:08:39
310,5,Alfons2357,White,e4,1,0:08:16
311,5,stomic,Black,e5,2,0:08:57
312,5,Alfons2357,White,Nf3,3,0:08:27
313,5,stomic,Black,Nc6,4,0:09:01
314,5,Alfons2357,White,Bb5,5,0:08:31
315,5,stomic,Black,Nf6,6,0:09:21
316,5,Alfons2357,White,O-O,7,0:09:34
317,5,stomic,Black,Nxe4,8,0:09:31
318,5,Alfons2357,White,d3,9,0:09:37
319,5,stomic,Black,Nf6,10,0:09:37
320,5,Alfons2357,White,Bg5,11,0:09:39
321,5,stomic,Black,d6,12,0:09:39
322,5,Alfons2357,White,Nbd2,13,0:09:45
323,5,stomic,Black,Bd7,14,0:09:47
324,5,Alfons2357,White,Ne4,15,0:09:55
325,5,stomic,Black,Be7,16,0:09:52
326,5,Alfons2357,White,Nxf6+,17,0:09:58
327,5,stomic,Black,Bxf6,18,0:09:58
328,5,Alfons2357,White,Re1,19,0:00:44
329,5,stomic,Black,Bxg5,20,0:03:44
330,5,Alfons2357,White,h4,21,0:00:45
331,5,stomic,Black,Bxh4,22,0:03:46
332,5,Alfons2357,White,g3,23,0:00:50
333,5,stomic,Black,Bg5,24,0:03:48
334,5,Alfons2357,White,c3,25,0:00:50
335,5,stomic,Black,a6,26,0:03:50
336,5,Alfons2357,White,Bxc6,27,0:00:52
337,5,stomic,Black,Bxc6,28,0:03:55
338,5,Alfons2357,White,Nxg5,29,0:01:11
339,5,stomic,Black,Qxg5,30,0:03:58
340,5,Alfons2357,White,Re3,31,0:01:13
341,5,stomic,Black,Qh6,32,0:04:02
342,5,Alfons2357,White,f3,33,0:01:18
343,5,stomic,Black,Qxe3+,34,0:04:06
344,6,petersje,White,d4,1,0:01:20
345,6,Alfons2357,Black,d5,2,0:04:08
346,6,petersje,White,Bf4,3,0:01:23
347,6,Alfons2357,Black,Bf5,4,0:04:12
348,6,petersje,White,e3,5,0:01:25
349,6,Alfons2357,Black,Nf6,6,0:04:14
350,6,petersje,White,Bd3,7,0:01:28
351,6,Alfons2357,Black,Bxd3,8,0:04:17
352,6,petersje,White,Qxd3,9,0:01:38
353,6,Alfons2357,Black,e6,10,0:04:22
354,6,petersje,White,Nc3,11,0:01:46
355,6,Alfons2357,Black,Nbd7,12,0:04:23
356,6,petersje,White,Nf3,13,0:01:51
357,6,Alfons2357,Black,a6,14,0:04:25
358,6,petersje,White,a4,15,0:01:52
359,6,Alfons2357,Black,c5,16,0:04:27
360,6,petersje,White,dxc5,17,0:01:53
361,6,Alfons2357,Black,Bxc5,18,0:04:29
362,6,petersje,White,b3,19,0:02:00
363,6,Alfons2357,Black,Bb4,20,0:04:34
364,6,petersje,White,O-O,21,0:02:02
365,6,Alfons2357,Black,Bxc3,22,0:04:36
366,6,petersje,White,Qxc3,23,0:02:02
367,6,Alfons2357,Black,d4,24,0:04:43
368,6,petersje,White,Qxd4,25,0:02:24
369,6,Alfons2357,Black,O-O,26,0:04:51
370,6,petersje,White,e4,27,0:02:35
371,6,Alfons2357,Black,Rc8,28,0:05:02
372,6,petersje,White,e5,29,0:02:43
373,6,Alfons2357,Black,Nd5,30,0:05:13
374,6,petersje,White,Bg5,31,0:02:51
375,6,Alfons2357,Black,Qc7,32,0:06:12
376,6,petersje,White,Rae1,33,0:02:55
377,6,Alfons2357,Black,h6,34,0:06:21
378,6,petersje,White,Bxh6,35,0:05:35
379,6,Alfons2357,Black,Qxc2,36,0:06:38
380,6,petersje,White,Qg4,37,0:05:46
381,6,Alfons2357,Black,Qh7,38,0:06:41
382,6,petersje,White,Ng5,39,0:06:07
383,6,Alfons2357,Black,Qxh6,40,0:06:48
384,6,petersje,White,h4,41,0:06:53
385,6,Alfons2357,Black,a5,42,0:07:01
386,6,petersje,White,Ne4,43,0:07:01
387,6,Alfons2357,Black,Nxe5,44,0:07:41
388,6,petersje,White,Qg3,45,0:07:02
389,6,Alfons2357,Black,f6,46,0:07:47
390,6,petersje,White,Nd6,47,0:07:07
391,6,Alfons2357,Black,Rc3,48,0:07:53
392,6,petersje,White,f3,49,0:07:12
393,6,Alfons2357,Black,Rxb3,50,0:07:56
394,6,petersje,White,Nf5,51,0:07:15
395,6,Alfons2357,Black,Qh7,52,0:08:23
396,6,petersje,White,Rb1,53,0:07:24
397,6,Alfons2357,Black,Rxb1,54,0:08:37
398,6,petersje,White,Rxb1,55,0:07:37
399,6,Alfons2357,Black,exf5,56,0:09:06
400,6,petersje,White,Rxb7,57,0:07:38
401,6,Alfons2357,Black,g5,58,0:09:17
402,6,petersje,White,hxg5,59,0:08:03
403,6,Alfons2357,Black,Qxb7,60,0:09:20
404,6,petersje,White,gxf6+,61,0:08:09
405,6,Alfons2357,Black,Kh8,62,0:09:40
406,6,petersje,White,Qh4+,63,0:09:02
407,6,Alfons2357,Black,Qh7,64,0:09:45
408,6,petersje,White,Qd4,65,0:09:19
409,6,Alfons2357,Black,Nxf3+,66,0:09:47
410,7,seref789,White,e4,1,0:09:23
411,7,Alfons2357,Black,c6,2,0:09:49
412,7,seref789,White,d4,3,0:09:24
413,7,Alfons2357,Black,d5,4,0:09:50
414,7,seref789,White,e5,5,0:09:41
415,7,Alfons2357,Black,Bf5,6,0:09:54
416,7,seref789,White,f4,7,0:09:46
417,7,Alfons2357,Black,e6,8,0:09:55
418,7,seref789,White,Nf3,9,0:09:53
419,7,Alfons2357,Black,c5,10,0:09:57
420,7,seref789,White,c3,11,0:09:55
421,7,Alfons2357,Black,Nd7,12,0:09:58
422,7,seref789,White,Bb5,13,0:05:41
423,7,Alfons2357,Black,Bxb1,14,0:04:39
424,7,seref789,White,Rxb1,15,0:05:42
425,7,Alfons2357,Black,Ne7,16,0:04:44
426,7,seref789,White,dxc5,17,0:05:49
427,7,Alfons2357,Black,Nc6,18,0:04:45
428,7,seref789,White,b4,19,0:05:50
429,7,Alfons2357,Black,Be7,20,0:04:58
430,7,seref789,White,O-O,21,0:06:03
431,7,Alfons2357,Black,Qc7,22,0:05:01
432,7,seref789,White,Nd4,23,0:06:05
433,7,Alfons2357,Black,a6,24,0:05:07
434,7,seref789,White,Bxc6,25,0:06:10
435,7,Alfons2357,Black,bxc6,26,0:05:12
436,7,seref789,White,Re1,27,0:06:24
437,7,Alfons2357,Black,Nf8,28,0:05:18
438,7,seref789,White,f5,29,0:06:28
439,7,Alfons2357,Black,a5,30,0:05:49
440,7,seref789,White,f6,31,0:06:31
441,7,Alfons2357,Black,gxf6,32,0:05:50
442,7,seref789,White,exf6,33,0:06:34
443,7,Alfons2357,Black,Bxf6,34,0:06:43
444,7,seref789,White,Nxe6,35,0:06:48
445,7,Alfons2357,Black,fxe6,36,0:08:01
446,7,seref789,White,Bh6,37,0:07:14
447,7,Alfons2357,Black,Qf7,38,0:08:11
448,7,seref789,White,Qa4,39,0:07:21
449,7,Alfons2357,Black,Qd7,40,0:08:14
450,7,seref789,White,Rf1,41,0:07:33
451,7,Alfons2357,Black,Bxc3,42,0:08:17
452,7,seref789,White,Rxf8+,43,0:07:50
453,7,Alfons2357,Black,Rxf8,44,0:08:22
454,7,seref789,White,Bxf8,45,0:07:58
455,7,Alfons2357,Black,Bd4+,46,0:08:47
456,7,seref789,White,Kh1,47,0:08:10
457,7,Alfons2357,Black,Kxf8,48,0:08:50
458,7,seref789,White,Rf1+,49,0:08:42
459,7,Alfons2357,Black,Ke7,50,0:08:56
460,7,seref789,White,Qd1,51,0:08:58
461,7,Alfons2357,Black,Bb2,52,0:09:01
462,7,seref789,White,Qc2,53,0:09:03
463,7,Alfons2357,Black,Be5,54,0:09:22
464,7,seref789,White,Qxh7+,55,0:09:28
465,7,Alfons2357,Black,Kd8,56,0:09:29
466,7,seref789,White,Qg8+,57,0:09:30
467,7,Alfons2357,Black,Qe8,58,0:09:30
468,7,seref789,White,Rf8,59,0:09:32
469,7,Alfons2357,Black,Ke7,60,0:09:52
470,7,seref789,White,Rxe8+,61,0:09:58
471,7,Alfons2357,Black,Rxe8,62,0:09:57
472,7,seref789,White,Qh7+,63,0:09:59
473,7,Alfons2357,Black,Kd8,64,0:09:59
474,7,seref789,White,Qh4+,65,0:10:00
475,7,Alfons2357,Black,Re7,66,0:07:04
476,7,seref789,White,Qg5,67,0:06:17
477,7,Alfons2357,Black,Bc7,68,0:07:07
478,7,seref789,White,bxa5,69,0:06:28
479,7,Alfons2357,Black,Bxa5,70,0:07:14
480,7,seref789,White,h4,71,0:06:35
481,7,Alfons2357,Black,d4,72,0:07:27
482,7,seref789,White,Qg4,73,0:06:44
483,7,Alfons2357,Black,d3,74,0:07:36
484,7,seref789,White,Qd4+,75,0:06:46
485,7,Alfons2357,Black,Rd7,76,0:07:52
486,7,seref789,White,Qh8+,77,0:07:18
487,7,Alfons2357,Black,Kc7,78,0:07:59
488,7,seref789,White,Qe5+,79,0:07:28
489,7,Alfons2357,Black,Kd8,80,0:08:04
490,7,seref789,White,Qxe6,81,0:07:36
491,7,Alfons2357,Black,d2,82,0:08:49
492,7,seref789,White,Qf6+,83,0:08:12
493,7,Alfons2357,Black,Re7,84,0:08:53
494,7,seref789,White,Qf8+,85,0:08:16
495,7,Alfons2357,Black,Re8,86,0:09:08
496,7,seref789,White,Qf6+,87,0:08:26
497,7,Alfons2357,Black,Re7,88,0:09:10
498,7,seref789,White,Qd6+,89,0:08:32
499,7,Alfons2357,Black,Rd7,90,0:09:16
500,7,seref789,White,Qf8+,91,0:08:36
501,7,Alfons2357,Black,Kc7,92,0:09:16
502,7,seref789,White,Qf4+,93,0:08:48
503,7,Alfons2357,Black,Kc8,94,0:09:21
504,7,seref789,White,Qf8+,95,0:09:11
505,7,Alfons2357,Black,Rd8,96,0:09:22
506,7,seref789,White,Qf4,97,0:09:21
507,7,Alfons2357,Black,d1=Q+,98,0:09:23
508,7,seref789,White,Kh2,99,0:09:24
509,7,Alfons2357,Black,Bc7,100,0:09:43
510,7,seref789,White,Qxc7+,101,0:09:33
511,7,Alfons2357,Black,Kxc7,102,0:09:45
512,8,Alfons2357,White,e4,1,0:09:39
513,8,Luke123113,Black,d6,2,0:09:46
514,8,Alfons2357,White,Nf3,3,0:09:41
515,8,Luke123113,Black,Nf6,4,0:09:47
516,8,Alfons2357,White,e5,5,0:09:44
517,8,Luke123113,Black,dxe5,6,0:09:53
518,8,Alfons2357,White,Nxe5,7,0:09:46
519,8,Luke123113,Black,g6,8,0:09:57
520,8,Alfons2357,White,c4,9,0:09:50
521,8,Luke123113,Black,Bg7,10,0:09:58
522,8,Alfons2357,White,Nc3,11,0:09:56
523,8,Luke123113,Black,O-O,12,0:09:59
524,8,Alfons2357,White,d4,13,0:09:57
525,8,Luke123113,Black,Nc6,14,0:10:00
526,8,Alfons2357,White,Nxc6,15,0:01:04
527,8,Luke123113,Black,bxc6,16,0:02:29
528,8,Alfons2357,White,Be3,17,0:01:06
529,8,Luke123113,Black,Rb8,18,0:02:29
530,8,Alfons2357,White,Qd2,19,0:01:06
531,8,Luke123113,Black,c5,20,0:02:29
532,8,Alfons2357,White,Nb5,21,0:01:09
533,8,Luke123113,Black,cxd4,22,0:02:30
534,8,Alfons2357,White,Qxd4,23,0:01:09
535,8,Luke123113,Black,Qxd4,24,0:02:30
536,8,Alfons2357,White,Nxd4,25,0:01:10
537,8,Luke123113,Black,Rxb2,26,0:02:30
538,8,Alfons2357,White,h3,27,0:01:10
539,8,Luke123113,Black,Bb7,28,0:02:33
540,8,Alfons2357,White,f3,29,0:01:11
