;game;color;move;turn;timestamp
1828;27;black;Rxh2;44;0:00:47
1829;27;white;Nb5;45;0:01:02
1830;27;black;Rd7;46;0:00:43
1831;27;white;Qxe6;47;0:00:56
1832;27;black;Qxd4;48;0:00:36
1833;27;white;Qg8#;49;0:00:50
1834;28;white;e4;1;0:03:00
1835;28;black;e5;2;0:03:00
1836;28;white;Nf3;3;0:02:59
1837;28;black;d6;4;0:02:59
1838;28;white;c3;5;0:02:58
1839;28;black;Bg4;6;0:02:59
1840;28;white;Qa4+;7;0:02:51
1841;28;black;Nc6;8;0:02:56
1842;28;white;Bb5;9;0:02:50
1843;28;black;Qd7;10;0:02:53
1844;28;white;d4;11;0:02:47
1845;28;black;Bxf3;12;0:02:51
1846;28;white;d5;13;0:02:46
1847;28;black;Bxg2;14;0:02:47
1848;28;white;dxc6;15;0:02:45
1849;28;black;bxc6;16;0:02:46
1850;28;white;Bxc6;17;0:02:43
1851;28;black;Qxc6;18;0:02:43
1852;28;white;Qxc6+;19;0:02:42
1853;28;black;Ke7;20;0:02:42
1854;28;white;Qxa8;21;0:02:39
1855;28;black;Bxh1;22;0:02:41
1856;28;white;Bg5+;23;0:02:38
1857;28;black;f6;24;0:02:39
1858;28;white;Nd2;25;0:02:22
1859;28;black;h6;26;0:02:37
1860;28;white;Be3;27;0:02:18
1861;28;black;g5;28;0:02:35
1862;28;white;Ke2;29;0:02:03
1863;28;black;f5;30;0:02:33
1864;28;white;Rxh1;31;0:02:01
1865;28;black;fxe4;32;0:02:32
1866;28;white;Nxe4;33;0:01:59
1867;28;black;Nf6;34;0:02:31
1868;28;white;f3;35;0:01:58
1869;28;black;Nxe4;36;0:02:30
1870;28;white;fxe4;37;0:01:56
1871;28;black;Bg7;38;0:02:29
1872;28;white;Qd5;39;0:01:53
1873;28;black;Kd7;40;0:02:27
1874;28;white;c4;41;0:01:48
1875;28;black;c6;42;0:02:27
1876;28;white;Qf7+;43;0:01:45
