,game,player,color,move,turn
1668,24,Alfons2357,White,c3,5
1669,24,g0spursg0,Black,Nf6,6
1670,24,Alfons2357,White,d3,7
1671,24,g0spursg0,Black,Bc5,8
1672,24,Alfons2357,White,Bg5,9
1673,24,g0spursg0,Black,O-O,10
1674,24,Alfons2357,White,Nbd2,11
1675,24,g0spursg0,Black,d6,12
1676,24,Alfons2357,White,Nb3,13
1677,24,g0spursg0,Black,Bg4,14
1678,24,Alfons2357,White,Nxc5,15
1679,24,g0spursg0,Black,dxc5,16
1680,24,Alfons2357,White,Be2,17
1681,24,g0spursg0,Black,Qd6,18
1682,24,Alfons2357,White,Qb3,19
1683,24,g0spursg0,Black,Na5,20
1684,24,Alfons2357,White,Qc2,21
1685,24,g0spursg0,Black,Nd7,22
1686,24,Alfons2357,White,Rd1,23
1687,24,g0spursg0,Black,f6,24
1688,24,Alfons2357,White,Be3,25
1689,24,g0spursg0,Black,Be6,26
1690,24,Alfons2357,White,b4,27
1691,24,g0spursg0,Black,cxb4,28
1692,24,Alfons2357,White,cxb4,29
1693,24,g0spursg0,Black,Qxb4+,30
1694,24,Alfons2357,White,Bd2,31
1695,24,g0spursg0,Black,Qa3,32
1696,24,Alfons2357,White,O-O,33
1697,24,g0spursg0,Black,Bxa2,34
1698,24,Alfons2357,White,Bxa5,35
1699,24,g0spursg0,Black,Bb3,36
1700,24,Alfons2357,White,Qc3,37
1701,24,g0spursg0,Black,Nc5,38
1702,24,Alfons2357,White,Bb4,39
1703,24,g0spursg0,Black,Qa2,40
1704,24,Alfons2357,White,Bxc5,41
1705,24,g0spursg0,Black,Bxd1,42
1706,24,Alfons2357,White,Bxd1,43
1707,24,g0spursg0,Black,Rfd8,44
1708,24,Alfons2357,White,Bb3+,45
1709,25,Tombombadillen,White,e4,1
1710,25,Alfons2357,Black,c6,2
1711,25,Tombombadillen,White,Nf3,3
1712,25,Alfons2357,Black,d5,4
1713,25,Tombombadillen,White,d4,5
1714,25,Alfons2357,Black,Bg4,6
1715,25,Tombombadillen,White,Be2,7
1716,25,Alfons2357,Black,dxe4,8
1717,25,Tombombadillen,White,Ne5,9
1718,25,Alfons2357,Black,Bxe2,10
1719,25,Tombombadillen,White,Qxe2,11
1720,25,Alfons2357,Black,Qxd4,12
1721,25,Tombombadillen,White,f4,13
1722,25,Alfons2357,Black,Nf6,14
1723,25,Tombombadillen,White,c3,15
1724,25,Alfons2357,Black,Qb6,16
1725,25,Tombombadillen,White,Nd2,17
1726,25,Alfons2357,Black,Nbd7,18
1727,25,Tombombadillen,White,Qc4,19
1728,25,Alfons2357,Black,Qe3+,20
1729,25,Tombombadillen,White,Kd1,21
1730,25,Alfons2357,Black,Nxe5,22
1731,25,Tombombadillen,White,fxe5,23
1732,25,Alfons2357,Black,Ng4,24
1733,25,Tombombadillen,White,e6,25
1734,25,Alfons2357,Black,fxe6,26
1735,25,Tombombadillen,White,Qxe6,27
1736,25,Alfons2357,Black,Nf2+,28
1737,25,Tombombadillen,White,Kc2,29
1738,25,Alfons2357,Black,Qd3+,30
1739,25,Tombombadillen,White,Kb3,31
1740,25,Alfons2357,Black,Nxh1,32
1741,25,Tombombadillen,White,Nxe4,33
1742,25,Alfons2357,Black,Qb5+,34
1743,25,Tombombadillen,White,Kc2,35
1744,25,Alfons2357,Black,Rd8,36
1745,25,Tombombadillen,White,Bg5,37
1746,25,Alfons2357,Black,Qe2+,38
1747,25,Tombombadillen,White,Kb3,39
1748,25,Alfons2357,Black,Qb5+,40
1749,25,Tombombadillen,White,Kc2,41
1750,25,Alfons2357,Black,Rd2+,42
1751,25,Tombombadillen,White,Nxd2,43
1752,25,Alfons2357,Black,Qxg5,44
1753,25,Tombombadillen,White,Qc8+,45
1754,25,Alfons2357,Black,Kf7,46
1755,25,Tombombadillen,White,Rxh1,47
1756,25,Alfons2357,Black,Qf5+,48
1757,25,Tombombadillen,White,Kb3,49
1758,25,Alfons2357,Black,g6,50
1759,25,Tombombadillen,White,Rf1,51
1760,25,Alfons2357,Black,Bg7,52
1761,25,Tombombadillen,White,Qxb7,53
1762,25,Alfons2357,Black,Rb8,54
1763,25,Tombombadillen,White,Qxb8,55
1764,25,Alfons2357,Black,Qxf1,56
1765,25,Tombombadillen,White,Nxf1,57
1766,25,Alfons2357,Black,h6,58
1767,25,Tombombadillen,White,Qxa7,59
1768,26,Alfons2357,White,e4,1
1769,26,GrindChess1,Black,e5,2
1770,26,Alfons2357,White,Nf3,3
1771,26,GrindChess1,Black,Nc6,4
1772,26,Alfons2357,White,c3,5
1773,26,GrindChess1,Black,d6,6
1774,26,Alfons2357,White,Qa4,7
1775,26,GrindChess1,Black,Bg4,8
1776,26,Alfons2357,White,Bb5,9
1777,26,GrindChess1,Black,Qd7,10
1778,26,Alfons2357,White,d4,11
1779,26,GrindChess1,Black,Bxf3,12
1780,26,Alfons2357,White,d5,13
1781,26,GrindChess1,Black,Bxg2,14
1782,26,Alfons2357,White,dxc6,15
1783,26,GrindChess1,Black,Qc8,16
1784,26,Alfons2357,White,cxb7+,17
1785,27,Rajeshpandit2828,White,e4,1
1786,27,Alfons2357,Black,c6,2
1787,27,Rajeshpandit2828,White,c4,3
1788,27,Alfons2357,Black,d5,4
1789,27,Rajeshpandit2828,White,c5,5
1790,27,Alfons2357,Black,g6,6
1791,27,Rajeshpandit2828,White,e5,7
1792,27,Alfons2357,Black,Bf5,8
1793,27,Rajeshpandit2828,White,d4,9
1794,27,Alfons2357,Black,e6,10
1795,27,Rajeshpandit2828,White,g4,11
1796,27,Alfons2357,Black,b6,12
1797,27,Rajeshpandit2828,White,gxf5,13
1798,27,Alfons2357,Black,f6,14
1799,27,Rajeshpandit2828,White,fxg6,15
1800,27,Alfons2357,Black,hxg6,16
1801,27,Rajeshpandit2828,White,Nh3,17
1802,27,Alfons2357,Black,Nd7,18
1803,27,Rajeshpandit2828,White,Qa4,19
1804,27,Alfons2357,Black,Ne7,20
1805,27,Rajeshpandit2828,White,exf6,21
1806,27,Alfons2357,Black,Nxf6,22
1807,27,Rajeshpandit2828,White,Bg5,23
1808,27,Alfons2357,Black,Ne4,24
1809,27,Rajeshpandit2828,White,Bxe7,25
1810,27,Alfons2357,Black,Bxe7,26
1811,27,Rajeshpandit2828,White,Qxc6+,27
1812,27,Alfons2357,Black,Kf7,28
1813,27,Rajeshpandit2828,White,Bd3,29
1814,27,Alfons2357,Black,Rxh3,30
1815,27,Rajeshpandit2828,White,Bxe4,31
1816,27,Alfons2357,Black,Rc8,32
1817,27,Rajeshpandit2828,White,Bxg6+,33
1818,27,Alfons2357,Black,Kxg6,34
1819,27,Rajeshpandit2828,White,Qa4,35
1820,27,Alfons2357,Black,Rc7,36
1821,27,Rajeshpandit2828,White,Qc2+,37
1822,27,Alfons2357,Black,Kf7,38
1823,27,Rajeshpandit2828,White,Rg1,39
1824,27,Alfons2357,Black,Qh8,40
1825,27,Rajeshpandit2828,White,Qg6+,41
1826,27,Alfons2357,Black,Kf8,42
1827,27,Rajeshpandit2828,White,Nc3,43
1828,27,Alfons2357,Black,Rxh2,44
1829,27,Rajeshpandit2828,White,Nb5,45
1830,27,Alfons2357,Black,Rd7,46
1831,27,Rajeshpandit2828,White,Qxe6,47
1832,27,Alfons2357,Black,Qxd4,48
1833,27,Rajeshpandit2828,White,Qg8#,49
1834,28,Alfons2357,White,e4,1
1835,28,AN1701,Black,e5,2
1836,28,Alfons2357,White,Nf3,3
1837,28,AN1701,Black,d6,4
1838,28,Alfons2357,White,c3,5
1839,28,AN1701,Black,Bg4,6
1840,28,Alfons2357,White,Qa4+,7
1841,28,AN1701,Black,Nc6,8
1842,28,Alfons2357,White,Bb5,9
1843,28,AN1701,Black,Qd7,10
1844,28,Alfons2357,White,d4,11
1845,28,AN1701,Black,Bxf3,12
1846,28,Alfons2357,White,d5,13
1847,28,AN1701,Black,Bxg2,14
1848,28,Alfons2357,White,dxc6,15
1849,28,AN1701,Black,bxc6,16
1850,28,Alfons2357,White,Bxc6,17
1851,28,AN1701,Black,Qxc6,18
1852,28,Alfons2357,White,Qxc6+,19
1853,28,AN1701,Black,Ke7,20
1854,28,Alfons2357,White,Qxa8,21
1855,28,AN1701,Black,Bxh1,22
1856,28,Alfons2357,White,Bg5+,23
1857,28,AN1701,Black,f6,24
1858,28,Alfons2357,White,Nd2,25
1859,28,AN1701,Black,h6,26
1860,28,Alfons2357,White,Be3,27
1861,28,AN1701,Black,g5,28
1862,28,Alfons2357,White,Ke2,29
1863,28,AN1701,Black,f5,30
1864,28,Alfons2357,White,Rxh1,31
1865,28,AN1701,Black,fxe4,32
1866,28,Alfons2357,White,Nxe4,33
1867,28,AN1701,Black,Nf6,34
1868,28,Alfons2357,White,f3,35
1869,28,AN1701,Black,Nxe4,36
1870,28,Alfons2357,White,fxe4,37
1871,28,AN1701,Black,Bg7,38
1872,28,Alfons2357,White,Qd5,39
1873,28,AN1701,Black,Kd7,40
1874,28,Alfons2357,White,c4,41
1875,28,AN1701,Black,c6,42
1876,28,Alfons2357,White,Qf7+,43
