"X";"game";"player";"color";"move";"turn";"date"
21582;289;"Brynell, Stellan";"White";"c4";7;1976-04-26
21583;289;"Heinbuch, Detlef";"Black";"Nf6";8;1976-04-27
21584;289;"Brynell, Stellan";"White";"Nc3";9;1976-04-28
21585;289;"Heinbuch, Detlef";"Black";"e6";10;1976-04-29
21683;290;"Colovic, Aleksandar";"White";"e4";1;1976-04-30
21684;290;"Okhotnik, Vladimir";"Black";"c6";2;1976-05-01
21685;290;"Colovic, Aleksandar";"White";"d4";3;1976-05-02
21686;290;"Okhotnik, Vladimir";"Black";"d5";4;1976-05-03
21687;290;"Colovic, Aleksandar";"White";"exd5";5;1976-05-04
21688;290;"Okhotnik, Vladimir";"Black";"cxd5";6;1976-05-05
21689;290;"Colovic, Aleksandar";"White";"c4";7;1976-05-06
21690;290;"Okhotnik, Vladimir";"Black";"Nf6";8;1976-05-07
21691;290;"Colovic, Aleksandar";"White";"Nc3";9;1976-05-08
21692;290;"Okhotnik, Vladimir";"Black";"g6";10;1976-05-09
21731;291;"Korneev, Oleg";"White";"e4";1;1976-05-10
21732;291;"Oms Pallise, Josep";"Black";"c6";2;1976-05-11
21733;291;"Korneev, Oleg";"White";"c4";3;1976-05-12
21734;291;"Oms Pallise, Josep";"Black";"d5";4;1976-05-13
21735;291;"Korneev, Oleg";"White";"exd5";5;1976-05-14
21736;291;"Oms Pallise, Josep";"Black";"cxd5";6;1976-05-15
21737;291;"Korneev, Oleg";"White";"cxd5";7;1976-05-16
21738;291;"Oms Pallise, Josep";"Black";"Nf6";8;1976-05-17
21739;291;"Korneev, Oleg";"White";"Nc3";9;1976-05-18
21740;291;"Oms Pallise, Josep";"Black";"Nxd5";10;1976-05-19
21832;292;"Yurtaev, Leonid";"White";"e4";1;1976-05-20
21833;292;"Fominyh, Alexander";"Black";"c6";2;1976-05-21
21834;292;"Yurtaev, Leonid";"White";"d4";3;1976-05-22
21835;292;"Fominyh, Alexander";"Black";"d5";4;1976-05-23
21836;292;"Yurtaev, Leonid";"White";"exd5";5;1976-05-24
21837;292;"Fominyh, Alexander";"Black";"cxd5";6;1976-05-25
21838;292;"Yurtaev, Leonid";"White";"c4";7;1976-05-26
21839;292;"Fominyh, Alexander";"Black";"Nf6";8;1976-05-27
21840;292;"Yurtaev, Leonid";"White";"Nc3";9;1976-05-28
21841;292;"Fominyh, Alexander";"Black";"e6";10;1976-05-29
21850;293;"Yurtaev, Leonid";"White";"e4";1;1976-05-30
21851;293;"Ibragimov, Ildar";"Black";"c6";2;1976-05-31
21852;293;"Yurtaev, Leonid";"White";"c4";3;1976-06-01
21853;293;"Ibragimov, Ildar";"Black";"d5";4;1976-06-02
21854;293;"Yurtaev, Leonid";"White";"exd5";5;1976-06-03
21855;293;"Ibragimov, Ildar";"Black";"cxd5";6;1976-06-04
21856;293;"Yurtaev, Leonid";"White";"cxd5";7;1976-06-05
21857;293;"Ibragimov, Ildar";"Black";"Nf6";8;1976-06-06
21858;293;"Yurtaev, Leonid";"White";"Nc3";9;1976-06-07
21859;293;"Ibragimov, Ildar";"Black";"Nxd5";10;1976-06-08
21919;294;"Seeman, Tarvo";"White";"e4";1;1976-06-09
21920;294;"Nei, Mati";"Black";"c6";2;1976-06-10
21921;294;"Seeman, Tarvo";"White";"c4";3;1976-06-11
21922;294;"Nei, Mati";"Black";"d5";4;1976-06-12
21923;294;"Seeman, Tarvo";"White";"cxd5";5;1976-06-13
21924;294;"Nei, Mati";"Black";"cxd5";6;1976-06-14
21925;294;"Seeman, Tarvo";"White";"exd5";7;1976-06-15
21926;294;"Nei, Mati";"Black";"Nf6";8;1976-06-16
21927;294;"Seeman, Tarvo";"White";"Nc3";9;1976-06-17
21928;294;"Nei, Mati";"Black";"Nxd5";10;1976-06-18
21978;295;"Kovalev, Andrei";"White";"e4";1;1976-06-19
21979;295;"Gaprindashvili, Valerian";"Black";"c6";2;1976-06-20
21980;295;"Kovalev, Andrei";"White";"d4";3;1976-06-21
21981;295;"Gaprindashvili, Valerian";"Black";"d5";4;1976-06-22
21982;295;"Kovalev, Andrei";"White";"exd5";5;1976-06-23
21983;295;"Gaprindashvili, Valerian";"Black";"cxd5";6;1976-06-24
21984;295;"Kovalev, Andrei";"White";"c4";7;1976-06-25
21985;295;"Gaprindashvili, Valerian";"Black";"Nf6";8;1976-06-26
21986;295;"Kovalev, Andrei";"White";"Nc3";9;1976-06-27
21987;295;"Gaprindashvili, Valerian";"Black";"e6";10;1976-06-28
22110;296;"Vysochin, Spartak";"White";"e4";1;1976-06-29
22111;296;"Svetushkin, Dmitry";"Black";"c6";2;1976-06-30
22112;296;"Vysochin, Spartak";"White";"d4";3;1976-07-01
22113;296;"Svetushkin, Dmitry";"Black";"d5";4;1976-07-02
22114;296;"Vysochin, Spartak";"White";"exd5";5;1976-07-03
22115;296;"Svetushkin, Dmitry";"Black";"cxd5";6;1976-07-04
22116;296;"Vysochin, Spartak";"White";"c4";7;1976-07-05
22117;296;"Svetushkin, Dmitry";"Black";"Nf6";8;1976-07-06
22118;296;"Vysochin, Spartak";"White";"Nc3";9;1976-07-07
22119;296;"Svetushkin, Dmitry";"Black";"e6";10;1976-07-08
22217;297;"Hansen, Curt";"White";"e4";1;1976-07-09
