,game,player,color,move,turn
1264,15,Fischer Robert J (USA),White,Nxd5,15
1265,15,"Computer \""Greenblatt\""",Black,Bd6,16
1266,15,Fischer Robert J (USA),White,d4,17
1267,15,"Computer \""Greenblatt\""",Black,g5,18
1268,15,Fischer Robert J (USA),White,Nxg5,19
1269,15,"Computer \""Greenblatt\""",Black,Qxg5,20
1270,15,Fischer Robert J (USA),White,e5,21
1271,15,"Computer \""Greenblatt\""",Black,Bh3,22
1272,15,Fischer Robert J (USA),White,Rf2,23
1273,15,"Computer \""Greenblatt\""",Black,Bxe5,24
1274,15,Fischer Robert J (USA),White,dxe5,25
1275,15,"Computer \""Greenblatt\""",Black,c6,26
1276,15,Fischer Robert J (USA),White,Bxf4,27
1277,15,"Computer \""Greenblatt\""",Black,Qg7,28
1278,15,Fischer Robert J (USA),White,Nf6+,29
1279,15,"Computer \""Greenblatt\""",Black,Kh8,30
1280,15,Fischer Robert J (USA),White,Qh5,31
1281,15,"Computer \""Greenblatt\""",Black,Rd8,32
1282,15,Fischer Robert J (USA),White,Qxh3,33
1283,15,"Computer \""Greenblatt\""",Black,Na6,34
1284,15,Fischer Robert J (USA),White,Rf3,35
1285,15,"Computer \""Greenblatt\""",Black,Qg6,36
1286,15,Fischer Robert J (USA),White,Rc1,37
1287,15,"Computer \""Greenblatt\""",Black,Kg7,38
1288,15,Fischer Robert J (USA),White,Rg3,39
1289,15,"Computer \""Greenblatt\""",Black,Rh8,40
1290,15,Fischer Robert J (USA),White,Qh6#,41
1291,16,Fischer Robert J (USA),White,e4,1
1292,16,Spassky Boris V (FRA),Black,e5,2
1293,16,Fischer Robert J (USA),White,Nf3,3
1294,16,Spassky Boris V (FRA),Black,Nc6,4
1295,16,Fischer Robert J (USA),White,Bb5,5
1296,16,Spassky Boris V (FRA),Black,a6,6
1297,16,Fischer Robert J (USA),White,Ba4,7
1298,16,Spassky Boris V (FRA),Black,Nf6,8
1299,16,Fischer Robert J (USA),White,O-O,9
1300,16,Spassky Boris V (FRA),Black,Be7,10
1301,16,Fischer Robert J (USA),White,Re1,11
1302,16,Spassky Boris V (FRA),Black,b5,12
1303,16,Fischer Robert J (USA),White,Bb3,13
1304,16,Spassky Boris V (FRA),Black,d6,14
1305,16,Fischer Robert J (USA),White,c3,15
1306,16,Spassky Boris V (FRA),Black,O-O,16
1307,16,Fischer Robert J (USA),White,h3,17
1308,16,Spassky Boris V (FRA),Black,Nb8,18
1309,16,Fischer Robert J (USA),White,d4,19
1310,16,Spassky Boris V (FRA),Black,Nbd7,20
1311,16,Fischer Robert J (USA),White,Nbd2,21
1312,16,Spassky Boris V (FRA),Black,Bb7,22
1313,16,Fischer Robert J (USA),White,Bc2,23
1314,16,Spassky Boris V (FRA),Black,Re8,24
1315,16,Fischer Robert J (USA),White,Nf1,25
1316,16,Spassky Boris V (FRA),Black,Bf8,26
1317,16,Fischer Robert J (USA),White,Ng3,27
1318,16,Spassky Boris V (FRA),Black,g6,28
1319,16,Fischer Robert J (USA),White,Bg5,29
1320,16,Spassky Boris V (FRA),Black,h6,30
1321,16,Fischer Robert J (USA),White,Bd2,31
1322,16,Spassky Boris V (FRA),Black,Bg7,32
1323,16,Fischer Robert J (USA),White,a4,33
1324,16,Spassky Boris V (FRA),Black,c5,34
1325,16,Fischer Robert J (USA),White,d5,35
1326,16,Spassky Boris V (FRA),Black,c4,36
1327,16,Fischer Robert J (USA),White,b4,37
1328,16,Spassky Boris V (FRA),Black,Nh7,38
1329,16,Fischer Robert J (USA),White,Be3,39
1330,16,Spassky Boris V (FRA),Black,h5,40
1331,16,Fischer Robert J (USA),White,Qd2,41
1332,16,Spassky Boris V (FRA),Black,Rf8,42
1333,16,Fischer Robert J (USA),White,Ra3,43
1334,16,Spassky Boris V (FRA),Black,Ndf6,44
1335,16,Fischer Robert J (USA),White,Rea1,45
1336,16,Spassky Boris V (FRA),Black,Qd7,46
1337,16,Fischer Robert J (USA),White,R1a2,47
1338,16,Spassky Boris V (FRA),Black,Rfc8,48
1339,16,Fischer Robert J (USA),White,Qc1,49
1340,16,Spassky Boris V (FRA),Black,Bf8,50
1341,16,Fischer Robert J (USA),White,Qa1,51
1342,16,Spassky Boris V (FRA),Black,Qe8,52
1343,16,Fischer Robert J (USA),White,Nf1,53
1344,16,Spassky Boris V (FRA),Black,Be7,54
1345,16,Fischer Robert J (USA),White,N1d2,55
1346,16,Spassky Boris V (FRA),Black,Kg7,56
1347,16,Fischer Robert J (USA),White,Nb1,57
1348,16,Spassky Boris V (FRA),Black,Nxe4,58
1349,16,Fischer Robert J (USA),White,Bxe4,59
1350,16,Spassky Boris V (FRA),Black,f5,60
1351,16,Fischer Robert J (USA),White,Bc2,61
1352,16,Spassky Boris V (FRA),Black,Bxd5,62
1353,16,Fischer Robert J (USA),White,axb5,63
1354,16,Spassky Boris V (FRA),Black,axb5,64
1355,16,Fischer Robert J (USA),White,Ra7,65
1356,16,Spassky Boris V (FRA),Black,Kf6,66
1357,16,Fischer Robert J (USA),White,Nbd2,67
1358,16,Spassky Boris V (FRA),Black,Rxa7,68
1359,16,Fischer Robert J (USA),White,Rxa7,69
1360,16,Spassky Boris V (FRA),Black,Ra8,70
1361,16,Fischer Robert J (USA),White,g4,71
1362,16,Spassky Boris V (FRA),Black,hxg4,72
1363,16,Fischer Robert J (USA),White,hxg4,73
1364,16,Spassky Boris V (FRA),Black,Rxa7,74
1365,16,Fischer Robert J (USA),White,Qxa7,75
1366,16,Spassky Boris V (FRA),Black,f4,76
1367,16,Fischer Robert J (USA),White,Bxf4,77
1368,16,Spassky Boris V (FRA),Black,exf4,78
1369,16,Fischer Robert J (USA),White,Nh4,79
1370,16,Spassky Boris V (FRA),Black,Bf7,80
1371,16,Fischer Robert J (USA),White,Qd4+,81
1372,16,Spassky Boris V (FRA),Black,Ke6,82
1373,16,Fischer Robert J (USA),White,Nf5,83
1374,16,Spassky Boris V (FRA),Black,Bf8,84
1375,16,Fischer Robert J (USA),White,Qxf4,85
1376,16,Spassky Boris V (FRA),Black,Kd7,86
1377,16,Fischer Robert J (USA),White,Nd4,87
1378,16,Spassky Boris V (FRA),Black,Qe1+,88
1379,16,Fischer Robert J (USA),White,Kg2,89
1380,16,Spassky Boris V (FRA),Black,Bd5+,90
1381,16,Fischer Robert J (USA),White,Be4,91
1382,16,Spassky Boris V (FRA),Black,Bxe4+,92
1383,16,Fischer Robert J (USA),White,Nxe4,93
1384,16,Spassky Boris V (FRA),Black,Be7,94
1385,16,Fischer Robert J (USA),White,Nxb5,95
1386,16,Spassky Boris V (FRA),Black,Nf8,96
1387,16,Fischer Robert J (USA),White,Nbxd6,97
1388,16,Spassky Boris V (FRA),Black,Ne6,98
1389,16,Fischer Robert J (USA),White,Qe5,99
1390,17,Fischer Robert J (USA),White,e4,1
1391,17,Spassky Boris V (FRA),Black,e5,2
1392,17,Fischer Robert J (USA),White,Nf3,3
1393,17,Spassky Boris V (FRA),Black,Nc6,4
1394,17,Fischer Robert J (USA),White,Bb5,5
1395,17,Spassky Boris V (FRA),Black,a6,6
1396,17,Fischer Robert J (USA),White,Ba4,7
1397,17,Spassky Boris V (FRA),Black,Nf6,8
1398,17,Fischer Robert J (USA),White,O-O,9
1399,17,Spassky Boris V (FRA),Black,Be7,10
1400,17,Fischer Robert J (USA),White,Re1,11
1401,17,Spassky Boris V (FRA),Black,b5,12
1402,17,Fischer Robert J (USA),White,Bb3,13
1403,17,Spassky Boris V (FRA),Black,d6,14
1404,17,Fischer Robert J (USA),White,c3,15
1405,17,Spassky Boris V (FRA),Black,O-O,16
1406,17,Fischer Robert J (USA),White,h3,17
1407,17,Spassky Boris V (FRA),Black,Nb8,18
1408,17,Fischer Robert J (USA),White,d4,19
1409,17,Spassky Boris V (FRA),Black,Nbd7,20
1410,17,Fischer Robert J (USA),White,Nbd2,21
1411,17,Spassky Boris V (FRA),Black,Bb7,22
1412,17,Fischer Robert J (USA),White,Bc2,23
1413,17,Spassky Boris V (FRA),Black,Re8,24
1414,17,Fischer Robert J (USA),White,Nf1,25
1415,17,Spassky Boris V (FRA),Black,Bf8,26
1416,17,Fischer Robert J (USA),White,Ng3,27
1417,17,Spassky Boris V (FRA),Black,g6,28
1418,17,Fischer Robert J (USA),White,Bg5,29
1419,17,Spassky Boris V (FRA),Black,h6,30
1420,17,Fischer Robert J (USA),White,Bd2,31
1421,17,Spassky Boris V (FRA),Black,exd4,32
1422,17,Fischer Robert J (USA),White,cxd4,33
1423,17,Spassky Boris V (FRA),Black,c5,34
1424,17,Fischer Robert J (USA),White,Bf4,35
1425,17,Spassky Boris V (FRA),Black,cxd4,36
1426,17,Fischer Robert J (USA),White,Nxd4,37
1427,17,Spassky Boris V (FRA),Black,Ne5,38
1428,17,Fischer Robert J (USA),White,b3,39
1429,17,Spassky Boris V (FRA),Black,d5,40
1430,17,Fischer Robert J (USA),White,Qd2,41
1431,17,Spassky Boris V (FRA),Black,dxe4,42
1432,17,Fischer Robert J (USA),White,Nxe4,43
1433,17,Spassky Boris V (FRA),Black,Nd5,44
1434,17,Fischer Robert J (USA),White,Bg3,45
1435,17,Spassky Boris V (FRA),Black,Rc8,46
1436,17,Fischer Robert J (USA),White,Re2,47
1437,17,Spassky Boris V (FRA),Black,f5,48
1438,17,Fischer Robert J (USA),White,Bxe5,49
1439,17,Spassky Boris V (FRA),Black,Rxe5,50
1440,17,Fischer Robert J (USA),White,Ng3,51
1441,17,Spassky Boris V (FRA),Black,Rxe2,52
1442,17,Fischer Robert J (USA),White,Ngxe2,53
1443,17,Spassky Boris V (FRA),Black,Nb4,54
1444,17,Fischer Robert J (USA),White,Rd1,55
1445,17,Spassky Boris V (FRA),Black,Nxc2,56
1446,17,Fischer Robert J (USA),White,Nxc2,57
1447,17,Spassky Boris V (FRA),Black,Qxd2,58
1448,17,Fischer Robert J (USA),White,Rxd2,59
1449,17,Spassky Boris V (FRA),Black,Rc7,60
1450,17,Fischer Robert J (USA),White,Ne3,61
1451,17,Spassky Boris V (FRA),Black,Kf7,62
1452,17,Fischer Robert J (USA),White,h4,63
1453,17,Spassky Boris V (FRA),Black,Bc8,64
1454,17,Fischer Robert J (USA),White,Nf4,65
1455,17,Spassky Boris V (FRA),Black,g5,66
1456,17,Fischer Robert J (USA),White,hxg5,67
1457,17,Spassky Boris V (FRA),Black,hxg5,68
1458,17,Fischer Robert J (USA),White,Nd3,69
1459,17,Spassky Boris V (FRA),Black,Bg7,70
1460,17,Fischer Robert J (USA),White,Nd5,71
1461,17,Spassky Boris V (FRA),Black,Rc6,72
1462,17,Fischer Robert J (USA),White,N5b4,73
1463,17,Spassky Boris V (FRA),Black,Rc7,74
1464,17,Fischer Robert J (USA),White,Nd5,75
1465,17,Spassky Boris V (FRA),Black,Rc6,76
1466,17,Fischer Robert J (USA),White,N5b4,77
1467,17,Spassky Boris V (FRA),Black,Rc7,78
1468,18,Fischer Robert J (USA),White,e4,1
1469,18,Spassky Boris V (FRA),Black,e5,2
1470,18,Fischer Robert J (USA),White,Nf3,3
1471,18,Spassky Boris V (FRA),Black,Nc6,4
1472,18,Fischer Robert J (USA),White,Bb5,5
1473,18,Spassky Boris V (FRA),Black,a6,6
1474,18,Fischer Robert J (USA),White,Bxc6,7
1475,18,Spassky Boris V (FRA),Black,dxc6,8
1476,18,Fischer Robert J (USA),White,O-O,9
1477,18,Spassky Boris V (FRA),Black,f6,10
1478,18,Fischer Robert J (USA),White,d4,11
1479,18,Spassky Boris V (FRA),Black,exd4,12
1480,18,Fischer Robert J (USA),White,Nxd4,13
1481,18,Spassky Boris V (FRA),Black,c5,14
1482,18,Fischer Robert J (USA),White,Nb3,15
1483,18,Spassky Boris V (FRA),Black,Qxd1,16
1484,18,Fischer Robert J (USA),White,Rxd1,17
1485,18,Spassky Boris V (FRA),Black,Bg4,18
1486,18,Fischer Robert J (USA),White,f3,19
1487,18,Spassky Boris V (FRA),Black,Be6,20
1488,18,Fischer Robert J (USA),White,Nc3,21
1489,18,Spassky Boris V (FRA),Black,Bd6,22
1490,18,Fischer Robert J (USA),White,Be3,23
1491,18,Spassky Boris V (FRA),Black,b6,24
1492,18,Fischer Robert J (USA),White,a4,25
1493,18,Spassky Boris V (FRA),Black,O-O-O,26
1494,18,Fischer Robert J (USA),White,a5,27
1495,18,Spassky Boris V (FRA),Black,Kb7,28
1496,18,Fischer Robert J (USA),White,e5,29
1497,18,Spassky Boris V (FRA),Black,Be7,30
1498,18,Fischer Robert J (USA),White,Rxd8,31
1499,18,Spassky Boris V (FRA),Black,Bxd8,32
1500,18,Fischer Robert J (USA),White,Ne4,33
1501,18,Spassky Boris V (FRA),Black,Kc6,34
1502,18,Fischer Robert J (USA),White,axb6,35
1503,18,Spassky Boris V (FRA),Black,cxb6,36
1504,18,Fischer Robert J (USA),White,Nbxc5,37
1505,18,Spassky Boris V (FRA),Black,Bc8,38
1506,18,Fischer Robert J (USA),White,Nxa6,39
1507,18,Spassky Boris V (FRA),Black,fxe5,40
1508,18,Fischer Robert J (USA),White,Nb4+,41
1509,19,Fischer Robert J (USA),White,e4,1
1510,19,Spassky Boris V (FRA),Black,c5,2
1511,19,Fischer Robert J (USA),White,Nf3,3
1512,19,Spassky Boris V (FRA),Black,Nc6,4
1513,19,Fischer Robert J (USA),White,Bb5,5
1514,19,Spassky Boris V (FRA),Black,g6,6
1515,19,Fischer Robert J (USA),White,Bxc6,7
1516,19,Spassky Boris V (FRA),Black,bxc6,8
1517,19,Fischer Robert J (USA),White,O-O,9
1518,19,Spassky Boris V (FRA),Black,Bg7,10
1519,19,Fischer Robert J (USA),White,Re1,11
1520,19,Spassky Boris V (FRA),Black,e5,12
1521,19,Fischer Robert J (USA),White,b4,13
1522,19,Spassky Boris V (FRA),Black,cxb4,14
1523,19,Fischer Robert J (USA),White,a3,15
1524,19,Spassky Boris V (FRA),Black,c5,16
1525,19,Fischer Robert J (USA),White,axb4,17
1526,19,Spassky Boris V (FRA),Black,cxb4,18
1527,19,Fischer Robert J (USA),White,d4,19
1528,19,Spassky Boris V (FRA),Black,exd4,20
1529,19,Fischer Robert J (USA),White,Bb2,21
1530,19,Spassky Boris V (FRA),Black,d6,22
1531,19,Fischer Robert J (USA),White,Nxd4,23
1532,19,Spassky Boris V (FRA),Black,Qd7,24
1533,19,Fischer Robert J (USA),White,Nd2,25
1534,19,Spassky Boris V (FRA),Black,Bb7,26
1535,19,Fischer Robert J (USA),White,Nc4,27
1536,19,Spassky Boris V (FRA),Black,Nh6,28
1537,19,Fischer Robert J (USA),White,Nf5,29
1538,19,Spassky Boris V (FRA),Black,Bxb2,30
1539,19,Fischer Robert J (USA),White,Ncxd6+,31
1540,19,Spassky Boris V (FRA),Black,Kf8,32
1541,19,Fischer Robert J (USA),White,Nxh6,33
1542,19,Spassky Boris V (FRA),Black,f6,34
1543,19,Fischer Robert J (USA),White,Ndf7,35
1544,19,Spassky Boris V (FRA),Black,Qxd1,36
1545,19,Fischer Robert J (USA),White,Raxd1,37
1546,19,Spassky Boris V (FRA),Black,Ke7,38
1547,19,Fischer Robert J (USA),White,Nxh8,39
1548,19,Spassky Boris V (FRA),Black,Rxh8,40
1549,19,Fischer Robert J (USA),White,Nf5+,41
1550,19,Spassky Boris V (FRA),Black,gxf5,42
1551,19,Fischer Robert J (USA),White,exf5+,43
1552,19,Spassky Boris V (FRA),Black,Be5,44
1553,19,Fischer Robert J (USA),White,f4,45
1554,19,Spassky Boris V (FRA),Black,Rc8,46
1555,19,Fischer Robert J (USA),White,fxe5,47
1556,19,Spassky Boris V (FRA),Black,Rxc2,48
1557,19,Fischer Robert J (USA),White,e6,49
1558,19,Spassky Boris V (FRA),Black,Bc6,50
1559,19,Fischer Robert J (USA),White,Rc1,51
1560,19,Spassky Boris V (FRA),Black,Rxc1,52
1561,19,Fischer Robert J (USA),White,Rxc1,53
1562,19,Spassky Boris V (FRA),Black,Kd6,54
1563,19,Fischer Robert J (USA),White,Rd1+,55
1564,19,Spassky Boris V (FRA),Black,Ke5,56
1565,19,Fischer Robert J (USA),White,e7,57
1566,19,Spassky Boris V (FRA),Black,a5,58
1567,19,Fischer Robert J (USA),White,Rc1,59
1568,19,Spassky Boris V (FRA),Black,Bd7,60
1569,19,Fischer Robert J (USA),White,Rc5+,61
1570,19,Spassky Boris V (FRA),Black,Kd4,62
1571,19,Fischer Robert J (USA),White,Rxa5,63
1572,19,Spassky Boris V (FRA),Black,b3,64
1573,19,Fischer Robert J (USA),White,Ra7,65
1574,19,Spassky Boris V (FRA),Black,Be8,66
1575,19,Fischer Robert J (USA),White,Rb7,67
1576,19,Spassky Boris V (FRA),Black,Kc3,68
1577,19,Fischer Robert J (USA),White,Kf2,69
1578,19,Spassky Boris V (FRA),Black,b2,70
1579,19,Fischer Robert J (USA),White,Ke3,71
1580,19,Spassky Boris V (FRA),Black,Bf7,72
1581,19,Fischer Robert J (USA),White,g4,73
1582,19,Spassky Boris V (FRA),Black,Kc2,74
1583,19,Fischer Robert J (USA),White,Kd4,75
1584,19,Spassky Boris V (FRA),Black,b1=Q,76
1585,19,Fischer Robert J (USA),White,Rxb1,77
1586,19,Spassky Boris V (FRA),Black,Kxb1,78
1587,19,Fischer Robert J (USA),White,Kc5,79
1588,19,Spassky Boris V (FRA),Black,Kc2,80
1589,19,Fischer Robert J (USA),White,Kd6,81
1590,20,Fischer Robert J (USA),White,e4,1
1591,20,Spassky Boris V (FRA),Black,c5,2
1592,20,Fischer Robert J (USA),White,Nf3,3
1593,20,Spassky Boris V (FRA),Black,Nc6,4
1594,20,Fischer Robert J (USA),White,Bb5,5
1595,20,Spassky Boris V (FRA),Black,g6,6
1596,20,Fischer Robert J (USA),White,Bxc6,7
1597,20,Spassky Boris V (FRA),Black,bxc6,8
1598,20,Fischer Robert J (USA),White,O-O,9
1599,20,Spassky Boris V (FRA),Black,Bg7,10
1600,20,Fischer Robert J (USA),White,Re1,11
1601,20,Spassky Boris V (FRA),Black,f6,12
1602,20,Fischer Robert J (USA),White,c3,13
1603,20,Spassky Boris V (FRA),Black,Nh6,14
1604,20,Fischer Robert J (USA),White,d4,15
1605,20,Spassky Boris V (FRA),Black,cxd4,16
1606,20,Fischer Robert J (USA),White,cxd4,17
1607,20,Spassky Boris V (FRA),Black,O-O,18
1608,20,Fischer Robert J (USA),White,Nc3,19
1609,20,Spassky Boris V (FRA),Black,d6,20
1610,20,Fischer Robert J (USA),White,Qa4,21
1611,20,Spassky Boris V (FRA),Black,Qb6,22
1612,20,Fischer Robert J (USA),White,Nd2,23
1613,20,Spassky Boris V (FRA),Black,Nf7,24
1614,20,Fischer Robert J (USA),White,Nc4,25
1615,20,Spassky Boris V (FRA),Black,Qa6,26
1616,20,Fischer Robert J (USA),White,Be3,27
1617,20,Spassky Boris V (FRA),Black,Qxa4,28
1618,20,Fischer Robert J (USA),White,Nxa4,29
1619,20,Spassky Boris V (FRA),Black,f5,30
1620,20,Fischer Robert J (USA),White,exf5,31
1621,20,Spassky Boris V (FRA),Black,Bxf5,32
1622,20,Fischer Robert J (USA),White,Rac1,33
1623,20,Spassky Boris V (FRA),Black,Rfc8,34
1624,20,Fischer Robert J (USA),White,Na5,35
1625,20,Spassky Boris V (FRA),Black,Bd7,36
1626,20,Fischer Robert J (USA),White,b3,37
1627,20,Spassky Boris V (FRA),Black,Rab8,38
1628,20,Fischer Robert J (USA),White,Nc3,39
1629,20,Spassky Boris V (FRA),Black,Kf8,40
1630,20,Fischer Robert J (USA),White,a3,41
1631,20,Spassky Boris V (FRA),Black,Nh6,42
1632,20,Fischer Robert J (USA),White,b4,43
1633,20,Spassky Boris V (FRA),Black,Nf5,44
1634,20,Fischer Robert J (USA),White,Red1,45
1635,20,Spassky Boris V (FRA),Black,Ke8,46
1636,20,Fischer Robert J (USA),White,Ne4,47
1637,20,Spassky Boris V (FRA),Black,Rb5,48
1638,20,Fischer Robert J (USA),White,h3,49
1639,20,Spassky Boris V (FRA),Black,h5,50
1640,20,Fischer Robert J (USA),White,Rd2,51
1641,20,Spassky Boris V (FRA),Black,a6,52
1642,20,Fischer Robert J (USA),White,Kf1,53
1643,20,Spassky Boris V (FRA),Black,Rd5,54
1644,20,Fischer Robert J (USA),White,Rcd1,55
1645,20,Spassky Boris V (FRA),Black,Rb5,56
1646,20,Fischer Robert J (USA),White,Ke2,57
1647,20,Spassky Boris V (FRA),Black,Be6,58
1648,20,Fischer Robert J (USA),White,Rc1,59
1649,20,Spassky Boris V (FRA),Black,Kd7,60
1650,20,Fischer Robert J (USA),White,Nc3,61
1651,20,Spassky Boris V (FRA),Black,Rbb8,62
1652,20,Fischer Robert J (USA),White,Kf1,63
1653,20,Spassky Boris V (FRA),Black,h4,64
1654,20,Fischer Robert J (USA),White,Ke2,65
1655,20,Spassky Boris V (FRA),Black,Bf6,66
1656,20,Fischer Robert J (USA),White,Ne4,67
1657,20,Spassky Boris V (FRA),Black,Bd5,68
1658,20,Fischer Robert J (USA),White,Kd3,69
1659,20,Spassky Boris V (FRA),Black,Bg7,70
1660,20,Fischer Robert J (USA),White,Rdc2,71
1661,20,Spassky Boris V (FRA),Black,Rc7,72
1662,20,Fischer Robert J (USA),White,Re1,73
1663,20,Spassky Boris V (FRA),Black,Rf8,74
1664,20,Fischer Robert J (USA),White,f3,75
1665,20,Spassky Boris V (FRA),Black,Rb8,76
1666,20,Fischer Robert J (USA),White,Nc3,77
1667,20,Spassky Boris V (FRA),Black,Bg8,78
1668,20,Fischer Robert J (USA),White,Ne2,79
1669,20,Spassky Boris V (FRA),Black,Bf7,80
1670,20,Fischer Robert J (USA),White,Bd2,81
1671,20,Spassky Boris V (FRA),Black,Bf6,82
1672,20,Fischer Robert J (USA),White,Rec1,83
1673,20,Spassky Boris V (FRA),Black,Rbc8,84
1674,20,Fischer Robert J (USA),White,Nc4,85
1675,20,Spassky Boris V (FRA),Black,Rb7,86
1676,20,Fischer Robert J (USA),White,Na5,87
1677,20,Spassky Boris V (FRA),Black,Rbc7,88
1678,20,Fischer Robert J (USA),White,Nc4,89
1679,20,Spassky Boris V (FRA),Black,Rb7,90
1680,21,Fischer Robert J (USA),White,c4,1
1681,21,Spassky Boris V (FRA),Black,e6,2
1682,21,Fischer Robert J (USA),White,Nf3,3
1683,21,Spassky Boris V (FRA),Black,Nf6,4
1684,21,Fischer Robert J (USA),White,g3,5
1685,21,Spassky Boris V (FRA),Black,d5,6
1686,21,Fischer Robert J (USA),White,Bg2,7
1687,21,Spassky Boris V (FRA),Black,Be7,8
1688,21,Fischer Robert J (USA),White,O-O,9
1689,21,Spassky Boris V (FRA),Black,O-O,10
1690,21,Fischer Robert J (USA),White,d4,11
1691,21,Spassky Boris V (FRA),Black,Nbd7,12
1692,21,Fischer Robert J (USA),White,Nbd2,13
1693,21,Spassky Boris V (FRA),Black,b6,14
1694,21,Fischer Robert J (USA),White,cxd5,15
1695,21,Spassky Boris V (FRA),Black,exd5,16
1696,21,Fischer Robert J (USA),White,Ne5,17
1697,21,Spassky Boris V (FRA),Black,Bb7,18
1698,21,Fischer Robert J (USA),White,Ndf3,19
1699,21,Spassky Boris V (FRA),Black,Ne4,20
1700,21,Fischer Robert J (USA),White,Bf4,21
1701,21,Spassky Boris V (FRA),Black,Ndf6,22
1702,21,Fischer Robert J (USA),White,Rc1,23
1703,21,Spassky Boris V (FRA),Black,c5,24
1704,21,Fischer Robert J (USA),White,dxc5,25
1705,21,Spassky Boris V (FRA),Black,bxc5,26
1706,21,Fischer Robert J (USA),White,Ng5,27
1707,21,Spassky Boris V (FRA),Black,Nxg5,28
1708,21,Fischer Robert J (USA),White,Bxg5,29
1709,21,Spassky Boris V (FRA),Black,Ne4,30
1710,21,Fischer Robert J (USA),White,Bxe7,31
1711,21,Spassky Boris V (FRA),Black,Qxe7,32
1712,21,Fischer Robert J (USA),White,Bxe4,33
1713,21,Spassky Boris V (FRA),Black,dxe4,34
1714,21,Fischer Robert J (USA),White,Nc4,35
1715,21,Spassky Boris V (FRA),Black,e3,36
1716,21,Fischer Robert J (USA),White,f3,37
1717,21,Spassky Boris V (FRA),Black,Rad8,38
1718,21,Fischer Robert J (USA),White,Qb3,39
1719,21,Spassky Boris V (FRA),Black,Rfe8,40
1720,21,Fischer Robert J (USA),White,Rc3,41
1721,21,Spassky Boris V (FRA),Black,Bd5,42
1722,21,Fischer Robert J (USA),White,Rfc1,43
1723,21,Spassky Boris V (FRA),Black,g6,44
1724,21,Fischer Robert J (USA),White,Qa3,45
1725,21,Spassky Boris V (FRA),Black,Bxf3,46
1726,21,Fischer Robert J (USA),White,exf3,47
1727,21,Spassky Boris V (FRA),Black,e2,48
1728,21,Fischer Robert J (USA),White,Re1,49
1729,21,Spassky Boris V (FRA),Black,Rd1,50
1730,21,Fischer Robert J (USA),White,Kf2,51
1731,21,Spassky Boris V (FRA),Black,Rxe1,52
1732,21,Fischer Robert J (USA),White,Kxe1,53
1733,21,Spassky Boris V (FRA),Black,Qd7,54
1734,21,Fischer Robert J (USA),White,Qb3,55
1735,21,Spassky Boris V (FRA),Black,Qh3,56
1736,21,Fischer Robert J (USA),White,Ne3,57
1737,21,Spassky Boris V (FRA),Black,Qxh2,58
1738,21,Fischer Robert J (USA),White,g4,59
1739,21,Spassky Boris V (FRA),Black,Rb8,60
1740,21,Fischer Robert J (USA),White,Qd5,61
1741,21,Spassky Boris V (FRA),Black,Rxb2,62
1742,21,Fischer Robert J (USA),White,Qd8+,63
1743,21,Spassky Boris V (FRA),Black,Kg7,64
1744,21,Fischer Robert J (USA),White,Nf5+,65
1745,21,Spassky Boris V (FRA),Black,gxf5,66
1746,22,Fischer Robert J (USA),White,e4,1
1747,22,Spassky Boris V (FRA),Black,c5,2
1748,22,Fischer Robert J (USA),White,Nc3,3
1749,22,Spassky Boris V (FRA),Black,Nc6,4
1750,22,Fischer Robert J (USA),White,Nge2,5
1751,22,Spassky Boris V (FRA),Black,e6,6
1752,22,Fischer Robert J (USA),White,g3,7
1753,22,Spassky Boris V (FRA),Black,d5,8
1754,22,Fischer Robert J (USA),White,exd5,9
1755,22,Spassky Boris V (FRA),Black,exd5,10
1756,22,Fischer Robert J (USA),White,Bg2,11
1757,22,Spassky Boris V (FRA),Black,d4,12
1758,22,Fischer Robert J (USA),White,Nd5,13
1759,22,Spassky Boris V (FRA),Black,Nf6,14
1760,22,Fischer Robert J (USA),White,Nef4,15
1761,22,Spassky Boris V (FRA),Black,Nxd5,16
1762,22,Fischer Robert J (USA),White,Nxd5,17
1763,22,Spassky Boris V (FRA),Black,Bd6,18
1764,22,Fischer Robert J (USA),White,O-O,19
1765,22,Spassky Boris V (FRA),Black,O-O,20
1766,22,Fischer Robert J (USA),White,d3,21
1767,22,Spassky Boris V (FRA),Black,Be6,22
1768,22,Fischer Robert J (USA),White,Nf4,23
1769,22,Spassky Boris V (FRA),Black,Bf5,24
1770,22,Fischer Robert J (USA),White,h3,25
1771,22,Spassky Boris V (FRA),Black,Rb8,26
1772,22,Fischer Robert J (USA),White,Bd2,27
1773,22,Spassky Boris V (FRA),Black,Re8,28
1774,22,Fischer Robert J (USA),White,Re1,29
1775,22,Spassky Boris V (FRA),Black,Rxe1+,30
1776,22,Fischer Robert J (USA),White,Qxe1,31
1777,22,Spassky Boris V (FRA),Black,Qd7,32
1778,22,Fischer Robert J (USA),White,g4,33
1779,22,Spassky Boris V (FRA),Black,Re8,34
1780,22,Fischer Robert J (USA),White,Qd1,35
1781,22,Spassky Boris V (FRA),Black,Bxf4,36
1782,22,Fischer Robert J (USA),White,Bxf4,37
1783,22,Spassky Boris V (FRA),Black,Be6,38
1784,22,Fischer Robert J (USA),White,Qf3,39
1785,22,Spassky Boris V (FRA),Black,Nb4,40
