"X";"game";"player";"color";"move";"turn"
75722;1014;"Efimov, Igor";"Black";"c6";2
75723;1014;"Rainfray, Arnaud";"White";"d4";3
75724;1014;"Efimov, Igor";"Black";"d5";4
75725;1014;"Rainfray, Arnaud";"White";"exd5";5
75726;1014;"Efimov, Igor";"Black";"cxd5";6
75727;1014;"Rainfray, Arnaud";"White";"c4";7
75728;1014;"Efimov, Igor";"Black";"Nf6";8
75729;1014;"Rainfray, Arnaud";"White";"Nc3";9
75730;1014;"Efimov, Igor";"Black";"e6";10
75773;1015;"Skripchenko-Lautier, Almira";"White";"e4";1
75774;1015;"Theon, Pierre";"Black";"c6";2
75775;1015;"Skripchenko-Lautier, Almira";"White";"c4";3
75776;1015;"Theon, Pierre";"Black";"d5";4
75777;1015;"Skripchenko-Lautier, Almira";"White";"exd5";5
75778;1015;"Theon, Pierre";"Black";"Nf6";6
75779;1015;"Skripchenko-Lautier, Almira";"White";"Nc3";7
75780;1015;"Theon, Pierre";"Black";"cxd5";8
75781;1015;"Skripchenko-Lautier, Almira";"White";"cxd5";9
75782;1015;"Theon, Pierre";"Black";"Nxd5";10
75865;1017;"Beikert, Guenther";"White";"e4";1
75866;1017;"Godard, Maxence";"Black";"c6";2
75867;1017;"Beikert, Guenther";"White";"d4";3
75868;1017;"Godard, Maxence";"Black";"d5";4
75869;1017;"Beikert, Guenther";"White";"exd5";5
75870;1017;"Godard, Maxence";"Black";"cxd5";6
75871;1017;"Beikert, Guenther";"White";"c3";7
75872;1017;"Godard, Maxence";"Black";"Nf6";8
75873;1017;"Beikert, Guenther";"White";"Bf4";9
75874;1017;"Godard, Maxence";"Black";"Nc6";10
76030;1018;"Hansen, Sune Berg";"White";"e4";1
76031;1018;"Palo, Davor";"Black";"c6";2
76032;1018;"Hansen, Sune Berg";"White";"d4";3
76033;1018;"Palo, Davor";"Black";"d5";4
76034;1018;"Hansen, Sune Berg";"White";"exd5";5
76035;1018;"Palo, Davor";"Black";"cxd5";6
76036;1018;"Hansen, Sune Berg";"White";"c4";7
76037;1018;"Palo, Davor";"Black";"Nf6";8
76038;1018;"Hansen, Sune Berg";"White";"Nc3";9
76039;1018;"Palo, Davor";"Black";"e6";10
76151;1019;"Shaw, John";"White";"e4";1
76152;1019;"Olsen, Heini";"Black";"c6";2
76153;1019;"Shaw, John";"White";"c4";3
76154;1019;"Olsen, Heini";"Black";"d5";4
76155;1019;"Shaw, John";"White";"cxd5";5
76156;1019;"Olsen, Heini";"Black";"cxd5";6
76157;1019;"Shaw, John";"White";"exd5";7
76158;1019;"Olsen, Heini";"Black";"Nf6";8
76159;1019;"Shaw, John";"White";"Nc3";9
76160;1019;"Olsen, Heini";"Black";"Nxd5";10
76218;1020;"Inkiov, Ventzislav V";"White";"e4";1
76219;1020;"Bergez, Luc";"Black";"d5";2
76220;1020;"Inkiov, Ventzislav V";"White";"exd5";3
76221;1020;"Bergez, Luc";"Black";"Nf6";4
76222;1020;"Inkiov, Ventzislav V";"White";"c4";5
76223;1020;"Bergez, Luc";"Black";"c6";6
76224;1020;"Inkiov, Ventzislav V";"White";"d4";7
76225;1020;"Bergez, Luc";"Black";"cxd5";8
76226;1020;"Inkiov, Ventzislav V";"White";"Nc3";9
76227;1020;"Bergez, Luc";"Black";"Nc6";10
76335;1021;"Chandler, Murray G";"White";"e4";1
76336;1021;"Speelman, Jonathan S";"Black";"c6";2
76337;1021;"Chandler, Murray G";"White";"c4";3
76338;1021;"Speelman, Jonathan S";"Black";"d5";4
76339;1021;"Chandler, Murray G";"White";"exd5";5
76340;1021;"Speelman, Jonathan S";"Black";"cxd5";6
76341;1021;"Chandler, Murray G";"White";"cxd5";7
76342;1021;"Speelman, Jonathan S";"Black";"Nf6";8
76343;1021;"Chandler, Murray G";"White";"Nc3";9
76344;1021;"Speelman, Jonathan S";"Black";"Nxd5";10
76520;1023;"Klimov, Sergey";"White";"e4";1
76521;1023;"Shaposhnikov, Evgeny";"Black";"c6";2
76522;1023;"Klimov, Sergey";"White";"d4";3
76523;1023;"Shaposhnikov, Evgeny";"Black";"d5";4
76524;1023;"Klimov, Sergey";"White";"exd5";5
76525;1023;"Shaposhnikov, Evgeny";"Black";"cxd5";6
76526;1023;"Klimov, Sergey";"White";"c4";7
76527;1023;"Shaposhnikov, Evgeny";"Black";"Nf6";8
76528;1023;"Klimov, Sergey";"White";"Nc3";9
76529;1023;"Shaposhnikov, Evgeny";"Black";"e6";10
76625;1025;"Ehlvest, Jaan";"White";"e4";1
76626;1025;"Yudasin, Leonid G";"Black";"c6";2
76627;1025;"Ehlvest, Jaan";"White";"d4";3
76628;1025;"Yudasin, Leonid G";"Black";"d5";4
76629;1025;"Ehlvest, Jaan";"White";"exd5";5
76630;1025;"Yudasin, Leonid G";"Black";"cxd5";6
76631;1025;"Ehlvest, Jaan";"White";"c4";7
76632;1025;"Yudasin, Leonid G";"Black";"Nf6";8
76633;1025;"Ehlvest, Jaan";"White";"Nc3";9
76634;1025;"Yudasin, Leonid G";"Black";"e6";10
76899;1028;"Barua, Dibyendu";"White";"e4";1
76900;1028;"Rausis, Igors";"Black";"c6";2
76901;1028;"Barua, Dibyendu";"White";"d4";3
76902;1028;"Rausis, Igors";"Black";"d5";4
76903;1028;"Barua, Dibyendu";"White";"exd5";5
76904;1028;"Rausis, Igors";"Black";"cxd5";6
76905;1028;"Barua, Dibyendu";"White";"c4";7
76906;1028;"Rausis, Igors";"Black";"Nf6";8
76907;1028;"Barua, Dibyendu";"White";"Nc3";9
76908;1028;"Rausis, Igors";"Black";"e6";10
76955;1029;"Aronian, Levon";"White";"e4";1
76956;1029;"Reuss, Andreas";"Black";"c6";2
76957;1029;"Aronian, Levon";"White";"c4";3
76958;1029;"Reuss, Andreas";"Black";"d5";4
76959;1029;"Aronian, Levon";"White";"cxd5";5
76960;1029;"Reuss, Andreas";"Black";"cxd5";6
76961;1029;"Aronian, Levon";"White";"exd5";7
76962;1029;"Reuss, Andreas";"Black";"Nf6";8
76963;1029;"Aronian, Levon";"White";"Nc3";9
76964;1029;"Reuss, Andreas";"Black";"Nxd5";10
77036;1030;"Renner, Christoph";"White";"e4";1
77037;1030;"Burmakin, Vladimir";"Black";"c6";2
77038;1030;"Renner, Christoph";"White";"d4";3
77039;1030;"Burmakin, Vladimir";"Black";"d5";4
77040;1030;"Renner, Christoph";"White";"exd5";5
77041;1030;"Burmakin, Vladimir";"Black";"cxd5";6
77042;1030;"Renner, Christoph";"White";"Bd3";7
77043;1030;"Burmakin, Vladimir";"Black";"Nc6";8
77044;1030;"Renner, Christoph";"White";"c3";9
77045;1030;"Burmakin, Vladimir";"Black";"Nf6";10
77303;1033;"Rasik, Vitezslav";"White";"e4";1
77304;1033;"Stohl, Igor";"Black";"c6";2
77305;1033;"Rasik, Vitezslav";"White";"c4";3
77306;1033;"Stohl, Igor";"Black";"d5";4
77307;1033;"Rasik, Vitezslav";"White";"cxd5";5
77308;1033;"Stohl, Igor";"Black";"cxd5";6
77309;1033;"Rasik, Vitezslav";"White";"exd5";7
77310;1033;"Stohl, Igor";"Black";"Nf6";8
77311;1033;"Rasik, Vitezslav";"White";"Bb5+";9
77312;1033;"Stohl, Igor";"Black";"Nbd7";10
77456;1035;"Simacek, Pavel";"White";"e4";1
77457;1035;"Meduna, Eduard";"Black";"c6";2
77458;1035;"Simacek, Pavel";"White";"d4";3
77459;1035;"Meduna, Eduard";"Black";"d5";4
77460;1035;"Simacek, Pavel";"White";"exd5";5
77461;1035;"Meduna, Eduard";"Black";"cxd5";6
77462;1035;"Simacek, Pavel";"White";"c4";7
77463;1035;"Meduna, Eduard";"Black";"Nf6";8
77464;1035;"Simacek, Pavel";"White";"Nc3";9
77465;1035;"Meduna, Eduard";"Black";"e6";10
77561;1036;"Kayumov, Sergey";"White";"e4";1
77562;1036;"Saeed, Ishaq";"Black";"c6";2
77563;1036;"Kayumov, Sergey";"White";"d4";3
77564;1036;"Saeed, Ishaq";"Black";"d5";4
77565;1036;"Kayumov, Sergey";"White";"exd5";5
77566;1036;"Saeed, Ishaq";"Black";"cxd5";6
77567;1036;"Kayumov, Sergey";"White";"Bd3";7
77568;1036;"Saeed, Ishaq";"Black";"Nc6";8
77569;1036;"Kayumov, Sergey";"White";"c3";9
77570;1036;"Saeed, Ishaq";"Black";"Nf6";10
77679;1038;"Benjamin, Joel L";"White";"e4";1
77680;1038;"Simutowe, Amon";"Black";"c6";2
77681;1038;"Benjamin, Joel L";"White";"c4";3
77682;1038;"Simutowe, Amon";"Black";"d5";4
77683;1038;"Benjamin, Joel L";"White";"cxd5";5
77684;1038;"Simutowe, Amon";"Black";"cxd5";6
77685;1038;"Benjamin, Joel L";"White";"exd5";7
77686;1038;"Simutowe, Amon";"Black";"Nf6";8
77687;1038;"Benjamin, Joel L";"White";"Nc3";9
77688;1038;"Simutowe, Amon";"Black";"Nxd5";10
77736;1039;"Gaponenko, Inna";"White";"e4";1
77737;1039;"Mellinger, Olivier";"Black";"c6";2
77738;1039;"Gaponenko, Inna";"White";"d4";3
77739;1039;"Mellinger, Olivier";"Black";"d5";4
77740;1039;"Gaponenko, Inna";"White";"exd5";5
77741;1039;"Mellinger, Olivier";"Black";"cxd5";6
77742;1039;"Gaponenko, Inna";"White";"c4";7
77743;1039;"Mellinger, Olivier";"Black";"Nf6";8
77744;1039;"Gaponenko, Inna";"White";"Nc3";9
77745;1039;"Mellinger, Olivier";"Black";"e6";10
77785;1040;"Sprenger, Jan Michael";"White";"e4";1
77786;1040;"Staeger, P";"Black";"c6";2
77787;1040;"Sprenger, Jan Michael";"White";"d4";3
77788;1040;"Staeger, P";"Black";"d5";4
77789;1040;"Sprenger, Jan Michael";"White";"exd5";5
77790;1040;"Staeger, P";"Black";"cxd5";6
77791;1040;"Sprenger, Jan Michael";"White";"c4";7
77792;1040;"Staeger, P";"Black";"dxc4";8
77793;1040;"Sprenger, Jan Michael";"White";"Bxc4";9
77794;1040;"Staeger, P";"Black";"Nf6";10
77816;1041;"Potkin, Vladimir";"White";"e4";1
77817;1041;"Novik, Maxim";"Black";"c6";2
77818;1041;"Potkin, Vladimir";"White";"d4";3
77819;1041;"Novik, Maxim";"Black";"d5";4
77820;1041;"Potkin, Vladimir";"White";"exd5";5
77821;1041;"Novik, Maxim";"Black";"cxd5";6
77822;1041;"Potkin, Vladimir";"White";"c4";7
77823;1041;"Novik, Maxim";"Black";"Nf6";8
77824;1041;"Potkin, Vladimir";"White";"Nc3";9
77825;1041;"Novik, Maxim";"Black";"g6";10
77857;1042;"Pilgaard, Kim";"White";"e4";1
77858;1042;"Hermansson, Emil";"Black";"c6";2
77859;1042;"Pilgaard, Kim";"White";"c4";3
77860;1042;"Hermansson, Emil";"Black";"d5";4
77861;1042;"Pilgaard, Kim";"White";"exd5";5
77862;1042;"Hermansson, Emil";"Black";"cxd5";6
77863;1042;"Pilgaard, Kim";"White";"cxd5";7
77864;1042;"Hermansson, Emil";"Black";"Nf6";8
77865;1042;"Pilgaard, Kim";"White";"Nc3";9
77866;1042;"Hermansson, Emil";"Black";"Nxd5";10
77920;1043;"Crosa, Martin";"White";"e4";1
77921;1043;"Molina, Jorge";"Black";"c6";2
77922;1043;"Crosa, Martin";"White";"d4";3
77923;1043;"Molina, Jorge";"Black";"d5";4
77924;1043;"Crosa, Martin";"White";"exd5";5
77925;1043;"Molina, Jorge";"Black";"cxd5";6
77926;1043;"Crosa, Martin";"White";"c4";7
77927;1043;"Molina, Jorge";"Black";"Nf6";8
77928;1043;"Crosa, Martin";"White";"Nc3";9
77929;1043;"Molina, Jorge";"Black";"g6";10
78088;1045;"Narciso Dublan, Marc";"White";"e4";1
78089;1045;"Illescas Cordoba, Miguel";"Black";"c6";2
78090;1045;"Narciso Dublan, Marc";"White";"d4";3
78091;1045;"Illescas Cordoba, Miguel";"Black";"d5";4
78092;1045;"Narciso Dublan, Marc";"White";"exd5";5
78093;1045;"Illescas Cordoba, Miguel";"Black";"cxd5";6
78094;1045;"Narciso Dublan, Marc";"White";"c4";7
78095;1045;"Illescas Cordoba, Miguel";"Black";"Nf6";8
78096;1045;"Narciso Dublan, Marc";"White";"Nc3";9
78097;1045;"Illescas Cordoba, Miguel";"Black";"e6";10
78221;1047;"Arencibia, Walter";"White";"e4";1
78222;1047;"Gonzalez, Yuri";"Black";"c6";2
78223;1047;"Arencibia, Walter";"White";"d4";3
78224;1047;"Gonzalez, Yuri";"Black";"d5";4
78225;1047;"Arencibia, Walter";"White";"exd5";5
78226;1047;"Gonzalez, Yuri";"Black";"cxd5";6
78227;1047;"Arencibia, Walter";"White";"Bd3";7
78228;1047;"Gonzalez, Yuri";"Black";"Nc6";8
78229;1047;"Arencibia, Walter";"White";"c3";9
78230;1047;"Gonzalez, Yuri";"Black";"Nf6";10
78241;1048;"Ramirez, Alejandro";"White";"e4";1
78242;1048;"Vilela, Jose Luis";"Black";"c6";2
78243;1048;"Ramirez, Alejandro";"White";"d4";3
78244;1048;"Vilela, Jose Luis";"Black";"d5";4
78245;1048;"Ramirez, Alejandro";"White";"exd5";5
78246;1048;"Vilela, Jose Luis";"Black";"cxd5";6
78247;1048;"Ramirez, Alejandro";"White";"c4";7
78248;1048;"Vilela, Jose Luis";"Black";"Nf6";8
78249;1048;"Ramirez, Alejandro";"White";"Nc3";9
78250;1048;"Vilela, Jose Luis";"Black";"e6";10
78356;1049;"Fernandez Garcia, Jose L";"White";"e4";1
78357;1049;"Bellon Lopez, Juan Manuel";"Black";"c6";2
78358;1049;"Fernandez Garcia, Jose L";"White";"c4";3
78359;1049;"Bellon Lopez, Juan Manuel";"Black";"d5";4
78360;1049;"Fernandez Garcia, Jose L";"White";"cxd5";5
78361;1049;"Bellon Lopez, Juan Manuel";"Black";"cxd5";6
78362;1049;"Fernandez Garcia, Jose L";"White";"exd5";7
78363;1049;"Bellon Lopez, Juan Manuel";"Black";"Nf6";8
78364;1049;"Fernandez Garcia, Jose L";"White";"Nc3";9
78365;1049;"Bellon Lopez, Juan Manuel";"Black";"Nxd5";10
78486;1050;"Borgo, Giulio";"White";"e4";1
78487;1050;"Doettling, Fabian";"Black";"c6";2
78488;1050;"Borgo, Giulio";"White";"d4";3
78489;1050;"Doettling, Fabian";"Black";"d5";4
78490;1050;"Borgo, Giulio";"White";"exd5";5
78491;1050;"Doettling, Fabian";"Black";"cxd5";6
78492;1050;"Borgo, Giulio";"White";"Bd3";7
78493;1050;"Doettling, Fabian";"Black";"Nc6";8
78494;1050;"Borgo, Giulio";"White";"c3";9
78495;1050;"Doettling, Fabian";"Black";"Nf6";10
78553;1051;"Borisek, Jure";"White";"e4";1
78554;1051;"Doettling, Fabian";"Black";"c6";2
78555;1051;"Borisek, Jure";"White";"d4";3
78556;1051;"Doettling, Fabian";"Black";"d5";4
78557;1051;"Borisek, Jure";"White";"exd5";5
78558;1051;"Doettling, Fabian";"Black";"cxd5";6
78559;1051;"Borisek, Jure";"White";"c4";7
78560;1051;"Doettling, Fabian";"Black";"Nf6";8
78561;1051;"Borisek, Jure";"White";"Nc3";9
78562;1051;"Doettling, Fabian";"Black";"e6";10
78641;1052;"Timofeev, Artyom";"White";"e4";1
78642;1052;"Malakhov, Vladimir";"Black";"c6";2
78643;1052;"Timofeev, Artyom";"White";"d4";3
78644;1052;"Malakhov, Vladimir";"Black";"d5";4
78645;1052;"Timofeev, Artyom";"White";"exd5";5
78646;1052;"Malakhov, Vladimir";"Black";"cxd5";6
78647;1052;"Timofeev, Artyom";"White";"c4";7
78648;1052;"Malakhov, Vladimir";"Black";"Nf6";8
78649;1052;"Timofeev, Artyom";"White";"Nc3";9
78650;1052;"Malakhov, Vladimir";"Black";"e6";10
78756;1053;"Ulibin, Mikhail";"White";"e4";1
78757;1053;"Ovetchkin, Roman";"Black";"c6";2
78758;1053;"Ulibin, Mikhail";"White";"d4";3
78759;1053;"Ovetchkin, Roman";"Black";"d5";4
78760;1053;"Ulibin, Mikhail";"White";"exd5";5
78761;1053;"Ovetchkin, Roman";"Black";"cxd5";6
78762;1053;"Ulibin, Mikhail";"White";"c4";7
78763;1053;"Ovetchkin, Roman";"Black";"Nf6";8
78764;1053;"Ulibin, Mikhail";"White";"Nc3";9
78765;1053;"Ovetchkin, Roman";"Black";"e6";10
78877;1054;"Frolyanov, Dmitry";"White";"e4";1
78878;1054;"Galkin, Alexander";"Black";"c6";2
78879;1054;"Frolyanov, Dmitry";"White";"d4";3
78880;1054;"Galkin, Alexander";"Black";"d5";4
78881;1054;"Frolyanov, Dmitry";"White";"exd5";5
78882;1054;"Galkin, Alexander";"Black";"cxd5";6
78883;1054;"Frolyanov, Dmitry";"White";"c4";7
78884;1054;"Galkin, Alexander";"Black";"Nf6";8
78885;1054;"Frolyanov, Dmitry";"White";"Nc3";9
78886;1054;"Galkin, Alexander";"Black";"e6";10
78958;1055;"Vokarev, Sergey";"White";"e4";1
78959;1055;"Yevseev, Denis";"Black";"c6";2
78960;1055;"Vokarev, Sergey";"White";"d4";3
78961;1055;"Yevseev, Denis";"Black";"d5";4
78962;1055;"Vokarev, Sergey";"White";"exd5";5
78963;1055;"Yevseev, Denis";"Black";"cxd5";6
78964;1055;"Vokarev, Sergey";"White";"c4";7
78965;1055;"Yevseev, Denis";"Black";"Nf6";8
78966;1055;"Vokarev, Sergey";"White";"Nc3";9
78967;1055;"Yevseev, Denis";"Black";"g6";10
79131;1057;"Frolyanov, Dmitry";"White";"e4";1
79132;1057;"Iljin, Artem";"Black";"c6";2
79133;1057;"Frolyanov, Dmitry";"White";"d4";3
79134;1057;"Iljin, Artem";"Black";"d5";4
79135;1057;"Frolyanov, Dmitry";"White";"exd5";5
79136;1057;"Iljin, Artem";"Black";"cxd5";6
79137;1057;"Frolyanov, Dmitry";"White";"c4";7
79138;1057;"Iljin, Artem";"Black";"Nf6";8
79139;1057;"Frolyanov, Dmitry";"White";"Nc3";9
79140;1057;"Iljin, Artem";"Black";"e6";10
79321;1059;"Loncar, Robert";"White";"e4";1
79322;1059;"Bosnjak, N";"Black";"c6";2
79323;1059;"Loncar, Robert";"White";"d4";3
79324;1059;"Bosnjak, N";"Black";"d5";4
79325;1059;"Loncar, Robert";"White";"exd5";5
79326;1059;"Bosnjak, N";"Black";"cxd5";6
79327;1059;"Loncar, Robert";"White";"c4";7
79328;1059;"Bosnjak, N";"Black";"Nf6";8
79329;1059;"Loncar, Robert";"White";"Nc3";9
79330;1059;"Bosnjak, N";"Black";"e6";10
79380;1060;"Nataf, Igor-Alexandre";"White";"e4";1
79381;1060;"Palo, Davor";"Black";"c6";2
79382;1060;"Nataf, Igor-Alexandre";"White";"d4";3
79383;1060;"Palo, Davor";"Black";"d5";4
79384;1060;"Nataf, Igor-Alexandre";"White";"exd5";5
79385;1060;"Palo, Davor";"Black";"cxd5";6
79386;1060;"Nataf, Igor-Alexandre";"White";"c4";7
79387;1060;"Palo, Davor";"Black";"Nf6";8
79388;1060;"Nataf, Igor-Alexandre";"White";"Nc3";9
79389;1060;"Palo, Davor";"Black";"e6";10
79438;1061;"Gdanski, Jacek";"White";"e4";1
79439;1061;"Asrian, Karen";"Black";"c6";2
79440;1061;"Gdanski, Jacek";"White";"d4";3
79441;1061;"Asrian, Karen";"Black";"d5";4
79442;1061;"Gdanski, Jacek";"White";"exd5";5
79443;1061;"Asrian, Karen";"Black";"cxd5";6
79444;1061;"Gdanski, Jacek";"White";"c4";7
79445;1061;"Asrian, Karen";"Black";"Nf6";8
79446;1061;"Gdanski, Jacek";"White";"Nc3";9
79447;1061;"Asrian, Karen";"Black";"e6";10
79585;1063;"Kosintseva, Tatiana";"White";"e4";1
79586;1063;"Lomineishvili, Maia";"Black";"c6";2
79587;1063;"Kosintseva, Tatiana";"White";"d4";3
79588;1063;"Lomineishvili, Maia";"Black";"d5";4
79589;1063;"Kosintseva, Tatiana";"White";"exd5";5
79590;1063;"Lomineishvili, Maia";"Black";"cxd5";6
79591;1063;"Kosintseva, Tatiana";"White";"c4";7
79592;1063;"Lomineishvili, Maia";"Black";"Nf6";8
79593;1063;"Kosintseva, Tatiana";"White";"Nc3";9
79594;1063;"Lomineishvili, Maia";"Black";"e6";10
79750;1064;"Peptan, Corina";"White";"e4";1
79751;1064;"Kononenko, Tatiana";"Black";"c6";2
79752;1064;"Peptan, Corina";"White";"c4";3
79753;1064;"Kononenko, Tatiana";"Black";"d5";4
79754;1064;"Peptan, Corina";"White";"exd5";5
79755;1064;"Kononenko, Tatiana";"Black";"cxd5";6
79756;1064;"Peptan, Corina";"White";"cxd5";7
79757;1064;"Kononenko, Tatiana";"Black";"Nf6";8
79758;1064;"Peptan, Corina";"White";"Nc3";9
79759;1064;"Kononenko, Tatiana";"Black";"Nxd5";10
79939;1067;"Pilgaard, Kim";"White";"e4";1
79940;1067;"Cioara, Andrei-Nestor";"Black";"c6";2
79941;1067;"Pilgaard, Kim";"White";"c4";3
79942;1067;"Cioara, Andrei-Nestor";"Black";"d5";4
79943;1067;"Pilgaard, Kim";"White";"cxd5";5
79944;1067;"Cioara, Andrei-Nestor";"Black";"cxd5";6
79945;1067;"Pilgaard, Kim";"White";"exd5";7
79946;1067;"Cioara, Andrei-Nestor";"Black";"Nf6";8
79947;1067;"Pilgaard, Kim";"White";"Nc3";9
79948;1067;"Cioara, Andrei-Nestor";"Black";"Nxd5";10
80049;1068;"Bluvshtein, Mark";"White";"e4";1
80050;1068;"Dean, Jim H";"Black";"c6";2
80051;1068;"Bluvshtein, Mark";"White";"d4";3
80052;1068;"Dean, Jim H";"Black";"d5";4
80053;1068;"Bluvshtein, Mark";"White";"exd5";5
80054;1068;"Dean, Jim H";"Black";"cxd5";6
80055;1068;"Bluvshtein, Mark";"White";"c4";7
80056;1068;"Dean, Jim H";"Black";"Nf6";8
80057;1068;"Bluvshtein, Mark";"White";"Nc3";9
80058;1068;"Dean, Jim H";"Black";"g6";10
80114;1069;"Sulskis, Sarunas";"White";"e4";1
80115;1069;"Olafsson, Helgi";"Black";"c6";2
80116;1069;"Sulskis, Sarunas";"White";"d4";3
80117;1069;"Olafsson, Helgi";"Black";"d5";4
80118;1069;"Sulskis, Sarunas";"White";"exd5";5
80119;1069;"Olafsson, Helgi";"Black";"cxd5";6
80120;1069;"Sulskis, Sarunas";"White";"c4";7
80121;1069;"Olafsson, Helgi";"Black";"Nf6";8
80122;1069;"Sulskis, Sarunas";"White";"Nc3";9
80123;1069;"Olafsson, Helgi";"Black";"e6";10
80220;1070;"Timofeev, Artyom";"White";"e4";1
80221;1070;"Malakhov, Vladimir";"Black";"c6";2
80222;1070;"Timofeev, Artyom";"White";"d4";3
80223;1070;"Malakhov, Vladimir";"Black";"d5";4
80224;1070;"Timofeev, Artyom";"White";"exd5";5
80225;1070;"Malakhov, Vladimir";"Black";"cxd5";6
80226;1070;"Timofeev, Artyom";"White";"c4";7
80227;1070;"Malakhov, Vladimir";"Black";"Nf6";8
80228;1070;"Timofeev, Artyom";"White";"Nc3";9
80229;1070;"Malakhov, Vladimir";"Black";"e6";10
80335;1071;"Smirin, Ilia";"White";"e4";1
80336;1071;"Olafsson, Helgi";"Black";"c6";2
80337;1071;"Smirin, Ilia";"White";"d4";3
80338;1071;"Olafsson, Helgi";"Black";"d5";4
80339;1071;"Smirin, Ilia";"White";"exd5";5
80340;1071;"Olafsson, Helgi";"Black";"cxd5";6
80341;1071;"Smirin, Ilia";"White";"c4";7
80342;1071;"Olafsson, Helgi";"Black";"Nf6";8
80343;1071;"Smirin, Ilia";"White";"Nc3";9
80344;1071;"Olafsson, Helgi";"Black";"e6";10
80381;1072;"Sulskis, Sarunas";"White";"e4";1
80382;1072;"Kritz, Leonid";"Black";"c6";2
80383;1072;"Sulskis, Sarunas";"White";"c4";3
80384;1072;"Kritz, Leonid";"Black";"d5";4
80385;1072;"Sulskis, Sarunas";"White";"exd5";5
80386;1072;"Kritz, Leonid";"Black";"cxd5";6
80387;1072;"Sulskis, Sarunas";"White";"d4";7
80388;1072;"Kritz, Leonid";"Black";"Nf6";8
80389;1072;"Sulskis, Sarunas";"White";"Nc3";9
80390;1072;"Kritz, Leonid";"Black";"e6";10
80432;1073;"Kritz, Leonid";"White";"e4";1
80433;1073;"Schandorff, Lars";"Black";"c6";2
80434;1073;"Kritz, Leonid";"White";"c4";3
80435;1073;"Schandorff, Lars";"Black";"d5";4
80436;1073;"Kritz, Leonid";"White";"exd5";5
80437;1073;"Schandorff, Lars";"Black";"cxd5";6
80438;1073;"Kritz, Leonid";"White";"cxd5";7
80439;1073;"Schandorff, Lars";"Black";"Nf6";8
80440;1073;"Kritz, Leonid";"White";"Nf3";9
80441;1073;"Schandorff, Lars";"Black";"Nxd5";10
80535;1074;"Nataf, Igor-Alexandre";"White";"e4";1
80536;1074;"Palo, Davor";"Black";"c6";2
80537;1074;"Nataf, Igor-Alexandre";"White";"d4";3
80538;1074;"Palo, Davor";"Black";"d5";4
80539;1074;"Nataf, Igor-Alexandre";"White";"exd5";5
80540;1074;"Palo, Davor";"Black";"cxd5";6
80541;1074;"Nataf, Igor-Alexandre";"White";"c4";7
80542;1074;"Palo, Davor";"Black";"Nf6";8
80543;1074;"Nataf, Igor-Alexandre";"White";"Nc3";9
80544;1074;"Palo, Davor";"Black";"e6";10
80706;1075;"Gdanski, Jacek";"White";"e4";1
80707;1075;"Asrian, Karen";"Black";"c6";2
80708;1075;"Gdanski, Jacek";"White";"d4";3
80709;1075;"Asrian, Karen";"Black";"d5";4
80710;1075;"Gdanski, Jacek";"White";"exd5";5
80711;1075;"Asrian, Karen";"Black";"cxd5";6
80712;1075;"Gdanski, Jacek";"White";"c4";7
80713;1075;"Asrian, Karen";"Black";"Nf6";8
80714;1075;"Gdanski, Jacek";"White";"Nc3";9
80715;1075;"Asrian, Karen";"Black";"e6";10
80796;1076;"Gdanski, Jacek";"White";"e4";1
80797;1076;"Luther, Thomas";"Black";"c6";2
80798;1076;"Gdanski, Jacek";"White";"d4";3
80799;1076;"Luther, Thomas";"Black";"d5";4
80800;1076;"Gdanski, Jacek";"White";"exd5";5
80801;1076;"Luther, Thomas";"Black";"cxd5";6
80802;1076;"Gdanski, Jacek";"White";"c4";7
80803;1076;"Luther, Thomas";"Black";"Nf6";8
80804;1076;"Gdanski, Jacek";"White";"Nc3";9
80805;1076;"Luther, Thomas";"Black";"e6";10
80881;1078;"Gagunashvili, Merab";"White";"e4";1
80882;1078;"Zelcic, Robert";"Black";"c6";2
80883;1078;"Gagunashvili, Merab";"White";"d4";3
80884;1078;"Zelcic, Robert";"Black";"d5";4
80885;1078;"Gagunashvili, Merab";"White";"exd5";5
80886;1078;"Zelcic, Robert";"Black";"cxd5";6
80887;1078;"Gagunashvili, Merab";"White";"c4";7
80888;1078;"Zelcic, Robert";"Black";"Nf6";8
80889;1078;"Gagunashvili, Merab";"White";"Nc3";9
80890;1078;"Zelcic, Robert";"Black";"e6";10
81148;1080;"Brynell, Stellan";"White";"e4";1
81149;1080;"Palo, Davor";"Black";"c6";2
81150;1080;"Brynell, Stellan";"White";"c4";3
81151;1080;"Palo, Davor";"Black";"d5";4
81152;1080;"Brynell, Stellan";"White";"exd5";5
81153;1080;"Palo, Davor";"Black";"cxd5";6
81154;1080;"Brynell, Stellan";"White";"cxd5";7
81155;1080;"Palo, Davor";"Black";"Nf6";8
81156;1080;"Brynell, Stellan";"White";"Nc3";9
81157;1080;"Palo, Davor";"Black";"Nxd5";10
81196;1081;"Solak, Dragan";"White";"e4";1
81197;1081;"David, Alberto";"Black";"c6";2
81198;1081;"Solak, Dragan";"White";"c4";3
81199;1081;"David, Alberto";"Black";"d5";4
81200;1081;"Solak, Dragan";"White";"exd5";5
81201;1081;"David, Alberto";"Black";"Nf6";6
81202;1081;"Solak, Dragan";"White";"Nc3";7
