"X";"game";"player";"color";"move";"turn"
159354;2157;"Marzolf, Bruno";"Black";"Nf6";6
159355;2157;"Sikula, Vaszilij";"White";"d3";7
159356;2157;"Marzolf, Bruno";"Black";"Bc5";8
159357;2157;"Sikula, Vaszilij";"White";"c3";9
159358;2157;"Marzolf, Bruno";"Black";"a6";10
159448;2158;"Mikkelsen, N";"White";"e4";1
159449;2158;"Cox, John J";"Black";"e5";2
159450;2158;"Mikkelsen, N";"White";"Nf3";3
159451;2158;"Cox, John J";"Black";"Nc6";4
159452;2158;"Mikkelsen, N";"White";"Bc4";5
159453;2158;"Cox, John J";"Black";"Nf6";6
159454;2158;"Mikkelsen, N";"White";"d3";7
159455;2158;"Cox, John J";"Black";"Bc5";8
159456;2158;"Mikkelsen, N";"White";"c3";9
159457;2158;"Cox, John J";"Black";"a6";10
159555;2159;"Areshchenko, Alexander";"White";"e4";1
159556;2159;"Zheleznov, V";"Black";"e5";2
159557;2159;"Areshchenko, Alexander";"White";"Bc4";3
159558;2159;"Zheleznov, V";"Black";"Nf6";4
159559;2159;"Areshchenko, Alexander";"White";"d3";5
159560;2159;"Zheleznov, V";"Black";"Bc5";6
159561;2159;"Areshchenko, Alexander";"White";"Nf3";7
159562;2159;"Zheleznov, V";"Black";"Nc6";8
159563;2159;"Areshchenko, Alexander";"White";"c3";9
159564;2159;"Zheleznov, V";"Black";"d6";10
159710;2160;"Gunnarsson, Jon Viktor";"White";"e4";1
159711;2160;"Hermansson, Emil";"Black";"e5";2
159712;2160;"Gunnarsson, Jon Viktor";"White";"Nf3";3
159713;2160;"Hermansson, Emil";"Black";"Nc6";4
159714;2160;"Gunnarsson, Jon Viktor";"White";"Bc4";5
159715;2160;"Hermansson, Emil";"Black";"Bc5";6
159716;2160;"Gunnarsson, Jon Viktor";"White";"c3";7
159717;2160;"Hermansson, Emil";"Black";"Nf6";8
159718;2160;"Gunnarsson, Jon Viktor";"White";"d3";9
159719;2160;"Hermansson, Emil";"Black";"a6";10
159873;2161;"Sadvakasov, Darmen";"White";"e4";1
159874;2161;"Melkumyan, Hrant";"Black";"e5";2
159875;2161;"Sadvakasov, Darmen";"White";"Nf3";3
159876;2161;"Melkumyan, Hrant";"Black";"Nc6";4
159877;2161;"Sadvakasov, Darmen";"White";"Bc4";5
159878;2161;"Melkumyan, Hrant";"Black";"Nf6";6
159879;2161;"Sadvakasov, Darmen";"White";"d3";7
159880;2161;"Melkumyan, Hrant";"Black";"Bc5";8
159881;2161;"Sadvakasov, Darmen";"White";"c3";9
159882;2161;"Melkumyan, Hrant";"Black";"a6";10
159930;2162;"Tissir, Mohamed";"White";"e4";1
159931;2162;"Mchedlishvili, Mikheil";"Black";"e5";2
159932;2162;"Tissir, Mohamed";"White";"Nf3";3
159933;2162;"Mchedlishvili, Mikheil";"Black";"Nc6";4
159934;2162;"Tissir, Mohamed";"White";"Bc4";5
159935;2162;"Mchedlishvili, Mikheil";"Black";"Bc5";6
159936;2162;"Tissir, Mohamed";"White";"c3";7
159937;2162;"Mchedlishvili, Mikheil";"Black";"Nf6";8
159938;2162;"Tissir, Mohamed";"White";"d3";9
159939;2162;"Mchedlishvili, Mikheil";"Black";"a6";10
160044;2163;"Handoko, Edhi";"White";"e4";1
160045;2163;"Guliev, Sarhan";"Black";"e5";2
160046;2163;"Handoko, Edhi";"White";"Nf3";3
160047;2163;"Guliev, Sarhan";"Black";"Nc6";4
160048;2163;"Handoko, Edhi";"White";"Bc4";5
160049;2163;"Guliev, Sarhan";"Black";"Nf6";6
160050;2163;"Handoko, Edhi";"White";"d3";7
160051;2163;"Guliev, Sarhan";"Black";"Bc5";8
160052;2163;"Handoko, Edhi";"White";"O-O";9
160053;2163;"Guliev, Sarhan";"Black";"d6";10
160102;2164;"Mchedlishvili, Mikheil";"White";"e4";1
160103;2164;"Alavi, Sayed Javad";"Black";"e5";2
160104;2164;"Mchedlishvili, Mikheil";"White";"Nf3";3
160105;2164;"Alavi, Sayed Javad";"Black";"Nc6";4
160106;2164;"Mchedlishvili, Mikheil";"White";"Bc4";5
160107;2164;"Alavi, Sayed Javad";"Black";"Nf6";6
160108;2164;"Mchedlishvili, Mikheil";"White";"d3";7
160109;2164;"Alavi, Sayed Javad";"Black";"Bc5";8
160110;2164;"Mchedlishvili, Mikheil";"White";"c3";9
160111;2164;"Alavi, Sayed Javad";"Black";"O-O";10
160199;2165;"Nepomniachtchi, Ian";"White";"e4";1
160200;2165;"Kobalia, Mikhail";"Black";"e5";2
160201;2165;"Nepomniachtchi, Ian";"White";"Nf3";3
160202;2165;"Kobalia, Mikhail";"Black";"Nc6";4
160203;2165;"Nepomniachtchi, Ian";"White";"Bc4";5
160204;2165;"Kobalia, Mikhail";"Black";"Bc5";6
160205;2165;"Nepomniachtchi, Ian";"White";"c3";7
160206;2165;"Kobalia, Mikhail";"Black";"Nf6";8
160207;2165;"Nepomniachtchi, Ian";"White";"d3";9
160208;2165;"Kobalia, Mikhail";"Black";"a6";10
160304;2166;"Landa, Konstantin";"White";"e4";1
160305;2166;"Kazhgaleyev, Murtas";"Black";"e5";2
160306;2166;"Landa, Konstantin";"White";"Nf3";3
160307;2166;"Kazhgaleyev, Murtas";"Black";"Nc6";4
160308;2166;"Landa, Konstantin";"White";"Bc4";5
160309;2166;"Kazhgaleyev, Murtas";"Black";"Bc5";6
160310;2166;"Landa, Konstantin";"White";"c3";7
160311;2166;"Kazhgaleyev, Murtas";"Black";"Nf6";8
160312;2166;"Landa, Konstantin";"White";"d3";9
160313;2166;"Kazhgaleyev, Murtas";"Black";"d6";10
160381;2167;"Malakhov, Vladimir";"White";"e4";1
160382;2167;"Riazantsev, Alexander";"Black";"e5";2
160383;2167;"Malakhov, Vladimir";"White";"Nf3";3
160384;2167;"Riazantsev, Alexander";"Black";"Nc6";4
160385;2167;"Malakhov, Vladimir";"White";"Bc4";5
160386;2167;"Riazantsev, Alexander";"Black";"Nf6";6
160387;2167;"Malakhov, Vladimir";"White";"d3";7
160388;2167;"Riazantsev, Alexander";"Black";"Bc5";8
160389;2167;"Malakhov, Vladimir";"White";"c3";9
160390;2167;"Riazantsev, Alexander";"Black";"a6";10
160504;2168;"Nepomniachtchi, Ian";"White";"e4";1
160505;2168;"Inarkiev, Ernesto";"Black";"e5";2
160506;2168;"Nepomniachtchi, Ian";"White";"Nf3";3
160507;2168;"Inarkiev, Ernesto";"Black";"Nc6";4
160508;2168;"Nepomniachtchi, Ian";"White";"Bc4";5
160509;2168;"Inarkiev, Ernesto";"Black";"Nf6";6
160510;2168;"Nepomniachtchi, Ian";"White";"d3";7
160511;2168;"Inarkiev, Ernesto";"Black";"Bc5";8
160512;2168;"Nepomniachtchi, Ian";"White";"c3";9
160513;2168;"Inarkiev, Ernesto";"Black";"a6";10
160668;2169;"Tairova, E";"White";"e4";1
160669;2169;"Manakova, I";"Black";"e5";2
160670;2169;"Tairova, E";"White";"Nf3";3
160671;2169;"Manakova, I";"Black";"Nc6";4
160672;2169;"Tairova, E";"White";"Bc4";5
160673;2169;"Manakova, I";"Black";"Bc5";6
160674;2169;"Tairova, E";"White";"c3";7
160675;2169;"Manakova, I";"Black";"Nf6";8
160676;2169;"Tairova, E";"White";"d3";9
160677;2169;"Manakova, I";"Black";"O-O";10
160741;2170;"Bellini, Fabio";"White";"e4";1
160742;2170;"Godena, Michele";"Black";"e5";2
160743;2170;"Bellini, Fabio";"White";"Nf3";3
160744;2170;"Godena, Michele";"Black";"Nc6";4
160745;2170;"Bellini, Fabio";"White";"Bc4";5
160746;2170;"Godena, Michele";"Black";"Bc5";6
160747;2170;"Bellini, Fabio";"White";"c3";7
160748;2170;"Godena, Michele";"Black";"Nf6";8
160749;2170;"Bellini, Fabio";"White";"d3";9
160750;2170;"Godena, Michele";"Black";"O-O";10
160767;2171;"Nepomniachtchi, Ian";"White";"e4";1
160768;2171;"Kurnosov, Igor";"Black";"e5";2
160769;2171;"Nepomniachtchi, Ian";"White";"Nf3";3
160770;2171;"Kurnosov, Igor";"Black";"Nc6";4
160771;2171;"Nepomniachtchi, Ian";"White";"Bc4";5
160772;2171;"Kurnosov, Igor";"Black";"Bc5";6
160773;2171;"Nepomniachtchi, Ian";"White";"c3";7
160774;2171;"Kurnosov, Igor";"Black";"Nf6";8
160775;2171;"Nepomniachtchi, Ian";"White";"d3";9
160776;2171;"Kurnosov, Igor";"Black";"a6";10
160848;2172;"Korneev, Oleg";"White";"e4";1
160849;2172;"Grigoriants, Sergey";"Black";"e5";2
160850;2172;"Korneev, Oleg";"White";"Nf3";3
160851;2172;"Grigoriants, Sergey";"Black";"Nc6";4
160852;2172;"Korneev, Oleg";"White";"Bc4";5
160853;2172;"Grigoriants, Sergey";"Black";"Bc5";6
160854;2172;"Korneev, Oleg";"White";"c3";7
160855;2172;"Grigoriants, Sergey";"Black";"Nf6";8
160856;2172;"Korneev, Oleg";"White";"d3";9
160857;2172;"Grigoriants, Sergey";"Black";"d6";10
160912;2173;"Kurnosov, Igor";"White";"e4";1
160913;2173;"Tkachiev, Vladislav";"Black";"e5";2
160914;2173;"Kurnosov, Igor";"White";"Nf3";3
160915;2173;"Tkachiev, Vladislav";"Black";"Nc6";4
160916;2173;"Kurnosov, Igor";"White";"Bc4";5
160917;2173;"Tkachiev, Vladislav";"Black";"Bc5";6
160918;2173;"Kurnosov, Igor";"White";"c3";7
160919;2173;"Tkachiev, Vladislav";"Black";"Nf6";8
160920;2173;"Kurnosov, Igor";"White";"d3";9
160921;2173;"Tkachiev, Vladislav";"Black";"a6";10
160951;2174;"Ovetchkin, Roman";"White";"e4";1
160952;2174;"Kazhgaleyev, Murtas";"Black";"e5";2
160953;2174;"Ovetchkin, Roman";"White";"Nf3";3
160954;2174;"Kazhgaleyev, Murtas";"Black";"Nc6";4
160955;2174;"Ovetchkin, Roman";"White";"Bc4";5
160956;2174;"Kazhgaleyev, Murtas";"Black";"Bc5";6
160957;2174;"Ovetchkin, Roman";"White";"c3";7
160958;2174;"Kazhgaleyev, Murtas";"Black";"Nf6";8
160959;2174;"Ovetchkin, Roman";"White";"d3";9
160960;2174;"Kazhgaleyev, Murtas";"Black";"d6";10
161038;2175;"Anisimov, Pavel";"White";"e4";1
161039;2175;"Tseshkovsky, Vitaly V";"Black";"e5";2
161040;2175;"Anisimov, Pavel";"White";"Nf3";3
161041;2175;"Tseshkovsky, Vitaly V";"Black";"Nc6";4
161042;2175;"Anisimov, Pavel";"White";"Bc4";5
161043;2175;"Tseshkovsky, Vitaly V";"Black";"Bc5";6
161044;2175;"Anisimov, Pavel";"White";"c3";7
161045;2175;"Tseshkovsky, Vitaly V";"Black";"Nf6";8
161046;2175;"Anisimov, Pavel";"White";"d3";9
161047;2175;"Tseshkovsky, Vitaly V";"Black";"a6";10
161110;2176;"Kurmann, Oliver";"White";"e4";1
161111;2176;"Brunello, S";"Black";"e5";2
161112;2176;"Kurmann, Oliver";"White";"Nf3";3
161113;2176;"Brunello, S";"Black";"Nc6";4
161114;2176;"Kurmann, Oliver";"White";"Bc4";5
161115;2176;"Brunello, S";"Black";"Bc5";6
161116;2176;"Kurmann, Oliver";"White";"c3";7
161117;2176;"Brunello, S";"Black";"Nf6";8
161118;2176;"Kurmann, Oliver";"White";"d3";9
161119;2176;"Brunello, S";"Black";"a6";10
161190;2177;"Predojevic, Borki";"White";"e4";1
161191;2177;"Sokolov, Iv NED";"Black";"e5";2
161192;2177;"Predojevic, Borki";"White";"Nf3";3
161193;2177;"Sokolov, Iv NED";"Black";"Nc6";4
161194;2177;"Predojevic, Borki";"White";"Bc4";5
161195;2177;"Sokolov, Iv NED";"Black";"Bc5";6
161196;2177;"Predojevic, Borki";"White";"c3";7
161197;2177;"Sokolov, Iv NED";"Black";"Nf6";8
161198;2177;"Predojevic, Borki";"White";"d3";9
161199;2177;"Sokolov, Iv NED";"Black";"d6";10
161271;2178;"Mulyar, Michael A";"White";"e4";1
161272;2178;"Gulko, Boris F";"Black";"e5";2
161273;2178;"Mulyar, Michael A";"White";"Nf3";3
161274;2178;"Gulko, Boris F";"Black";"Nc6";4
161275;2178;"Mulyar, Michael A";"White";"Bc4";5
161276;2178;"Gulko, Boris F";"Black";"Bc5";6
161277;2178;"Mulyar, Michael A";"White";"c3";7
161278;2178;"Gulko, Boris F";"Black";"Nf6";8
161279;2178;"Mulyar, Michael A";"White";"d3";9
161280;2178;"Gulko, Boris F";"Black";"d6";10
161330;2179;"Andriasian, Zaven";"White";"e4";1
161331;2179;"Safarli, E";"Black";"e5";2
161332;2179;"Andriasian, Zaven";"White";"Nf3";3
161333;2179;"Safarli, E";"Black";"Nc6";4
161334;2179;"Andriasian, Zaven";"White";"Bc4";5
161335;2179;"Safarli, E";"Black";"Bc5";6
161336;2179;"Andriasian, Zaven";"White";"c3";7
161337;2179;"Safarli, E";"Black";"Nf6";8
161338;2179;"Andriasian, Zaven";"White";"d3";9
161339;2179;"Safarli, E";"Black";"d6";10
161453;2180;"Nepomniachtchi, Ian";"White";"e4";1
161454;2180;"Bindrich, Falko";"Black";"e5";2
161455;2180;"Nepomniachtchi, Ian";"White";"Nf3";3
161456;2180;"Bindrich, Falko";"Black";"Nc6";4
161457;2180;"Nepomniachtchi, Ian";"White";"Bc4";5
161458;2180;"Bindrich, Falko";"Black";"Bc5";6
161459;2180;"Nepomniachtchi, Ian";"White";"c3";7
161460;2180;"Bindrich, Falko";"Black";"Nf6";8
161461;2180;"Nepomniachtchi, Ian";"White";"d3";9
161462;2180;"Bindrich, Falko";"Black";"a6";10
161500;2181;"Irodenka, R";"White";"e4";1
161501;2181;"Karakehajov, Kalin";"Black";"e5";2
161502;2181;"Irodenka, R";"White";"Bc4";3
161503;2181;"Karakehajov, Kalin";"Black";"Nc6";4
161504;2181;"Irodenka, R";"White";"Nf3";5
161505;2181;"Karakehajov, Kalin";"Black";"Bc5";6
161506;2181;"Irodenka, R";"White";"d3";7
161507;2181;"Karakehajov, Kalin";"Black";"Nf6";8
161508;2181;"Irodenka, R";"White";"O-O";9
161509;2181;"Karakehajov, Kalin";"Black";"d6";10
161564;2182;"Saric, Iv";"White";"e4";1
161565;2182;"Brunello, S";"Black";"e5";2
161566;2182;"Saric, Iv";"White";"Nf3";3
161567;2182;"Brunello, S";"Black";"Nc6";4
161568;2182;"Saric, Iv";"White";"Bc4";5
161569;2182;"Brunello, S";"Black";"Bc5";6
161570;2182;"Saric, Iv";"White";"c3";7
161571;2182;"Brunello, S";"Black";"Nf6";8
161572;2182;"Saric, Iv";"White";"d3";9
161573;2182;"Brunello, S";"Black";"O-O";10
161698;2183;"Baron Rodriguez, Jesus";"White";"e4";1
161699;2183;"Miranda, Y";"Black";"e5";2
161700;2183;"Baron Rodriguez, Jesus";"White";"Nf3";3
161701;2183;"Miranda, Y";"Black";"Nc6";4
161702;2183;"Baron Rodriguez, Jesus";"White";"Bc4";5
161703;2183;"Miranda, Y";"Black";"Bc5";6
161704;2183;"Baron Rodriguez, Jesus";"White";"c3";7
161705;2183;"Miranda, Y";"Black";"Nf6";8
161706;2183;"Baron Rodriguez, Jesus";"White";"d4";9
161707;2183;"Miranda, Y";"Black";"exd4";10
161811;2184;"Gonzalez Perez, A";"White";"e4";1
161812;2184;"Guerra Mendez, J";"Black";"e5";2
161813;2184;"Gonzalez Perez, A";"White";"Nf3";3
161814;2184;"Guerra Mendez, J";"Black";"Nc6";4
161815;2184;"Gonzalez Perez, A";"White";"Bc4";5
161816;2184;"Guerra Mendez, J";"Black";"Bc5";6
161817;2184;"Gonzalez Perez, A";"White";"c3";7
161818;2184;"Guerra Mendez, J";"Black";"Nf6";8
161819;2184;"Gonzalez Perez, A";"White";"d4";9
161820;2184;"Guerra Mendez, J";"Black";"exd4";10
161899;2185;"Safarli, E";"White";"e4";1
161900;2185;"Bindrich, Falko";"Black";"e5";2
161901;2185;"Safarli, E";"White";"Nf3";3
161902;2185;"Bindrich, Falko";"Black";"Nc6";4
161903;2185;"Safarli, E";"White";"Bc4";5
161904;2185;"Bindrich, Falko";"Black";"Bc5";6
161905;2185;"Safarli, E";"White";"c3";7
161906;2185;"Bindrich, Falko";"Black";"Nf6";8
161907;2185;"Safarli, E";"White";"d3";9
161908;2185;"Bindrich, Falko";"Black";"d6";10
161986;2186;"Jackova, Jana";"White";"e4";1
161987;2186;"Lahno, Kateryna";"Black";"e5";2
161988;2186;"Jackova, Jana";"White";"Nf3";3
161989;2186;"Lahno, Kateryna";"Black";"Nc6";4
161990;2186;"Jackova, Jana";"White";"Bc4";5
161991;2186;"Lahno, Kateryna";"Black";"Bc5";6
161992;2186;"Jackova, Jana";"White";"c3";7
161993;2186;"Lahno, Kateryna";"Black";"Nf6";8
161994;2186;"Jackova, Jana";"White";"d3";9
161995;2186;"Lahno, Kateryna";"Black";"a6";10
162071;2187;"Jackova, Jana";"White";"e4";1
162072;2187;"Zhao Xue";"Black";"e5";2
162073;2187;"Jackova, Jana";"White";"Nf3";3
162074;2187;"Zhao Xue";"Black";"Nc6";4
162075;2187;"Jackova, Jana";"White";"Bc4";5
162076;2187;"Zhao Xue";"Black";"Bc5";6
162077;2187;"Jackova, Jana";"White";"c3";7
162078;2187;"Zhao Xue";"Black";"Nf6";8
162079;2187;"Jackova, Jana";"White";"d3";9
162080;2187;"Zhao Xue";"Black";"d6";10
162145;2188;"Andriasian, Siranush";"White";"e4";1
162146;2188;"Kovalevskaya, Ekaterina";"Black";"e5";2
162147;2188;"Andriasian, Siranush";"White";"Bc4";3
162148;2188;"Kovalevskaya, Ekaterina";"Black";"Nf6";4
162149;2188;"Andriasian, Siranush";"White";"d3";5
162150;2188;"Kovalevskaya, Ekaterina";"Black";"Nc6";6
162151;2188;"Andriasian, Siranush";"White";"Nf3";7
162152;2188;"Kovalevskaya, Ekaterina";"Black";"Bc5";8
162153;2188;"Andriasian, Siranush";"White";"c3";9
162154;2188;"Kovalevskaya, Ekaterina";"Black";"a6";10
162277;2189;"Pikula, Dejan";"White";"e4";1
162278;2189;"Popovic, Aleksandar M";"Black";"e5";2
162279;2189;"Pikula, Dejan";"White";"Nf3";3
162280;2189;"Popovic, Aleksandar M";"Black";"Nc6";4
162281;2189;"Pikula, Dejan";"White";"Bc4";5
162282;2189;"Popovic, Aleksandar M";"Black";"Nf6";6
162283;2189;"Pikula, Dejan";"White";"d3";7
162284;2189;"Popovic, Aleksandar M";"Black";"Bc5";8
162285;2189;"Pikula, Dejan";"White";"c3";9
162286;2189;"Popovic, Aleksandar M";"Black";"d6";10
162328;2190;"Adams, Michael";"White";"e4";1
162329;2190;"Shirov, Alexei D";"Black";"e5";2
162330;2190;"Adams, Michael";"White";"Nf3";3
162331;2190;"Shirov, Alexei D";"Black";"Nc6";4
162332;2190;"Adams, Michael";"White";"Bc4";5
162333;2190;"Shirov, Alexei D";"Black";"Nf6";6
162334;2190;"Adams, Michael";"White";"d3";7
162335;2190;"Shirov, Alexei D";"Black";"Bc5";8
162336;2190;"Adams, Michael";"White";"c3";9
162337;2190;"Shirov, Alexei D";"Black";"a6";10
162430;2191;"Zambrana, Oswaldo";"White";"e4";1
162431;2191;"Guerra Mendez, J";"Black";"e5";2
162432;2191;"Zambrana, Oswaldo";"White";"Nf3";3
162433;2191;"Guerra Mendez, J";"Black";"Nc6";4
162434;2191;"Zambrana, Oswaldo";"White";"Bc4";5
162435;2191;"Guerra Mendez, J";"Black";"Bc5";6
162436;2191;"Zambrana, Oswaldo";"White";"c3";7
162437;2191;"Guerra Mendez, J";"Black";"Nf6";8
162438;2191;"Zambrana, Oswaldo";"White";"d3";9
162439;2191;"Guerra Mendez, J";"Black";"a6";10
162523;2192;"Ohme, M";"White";"e4";1
162524;2192;"Shen Yang";"Black";"e5";2
162525;2192;"Ohme, M";"White";"Bc4";3
162526;2192;"Shen Yang";"Black";"Nf6";4
162527;2192;"Ohme, M";"White";"d3";5
162528;2192;"Shen Yang";"Black";"Bc5";6
162529;2192;"Ohme, M";"White";"Nf3";7
162530;2192;"Shen Yang";"Black";"Nc6";8
162531;2192;"Ohme, M";"White";"c3";9
162532;2192;"Shen Yang";"Black";"a6";10
162763;2193;"Asrian, Karen";"White";"e4";1
162764;2193;"Kazhgaleyev, Murtas";"Black";"e5";2
162765;2193;"Asrian, Karen";"White";"Nf3";3
162766;2193;"Kazhgaleyev, Murtas";"Black";"Nc6";4
162767;2193;"Asrian, Karen";"White";"Bc4";5
162768;2193;"Kazhgaleyev, Murtas";"Black";"Bc5";6
162769;2193;"Asrian, Karen";"White";"c3";7
162770;2193;"Kazhgaleyev, Murtas";"Black";"Nf6";8
162771;2193;"Asrian, Karen";"White";"d3";9
162772;2193;"Kazhgaleyev, Murtas";"Black";"d6";10
162804;2194;"Degraeve, Jean-Marc";"White";"e4";1
162805;2194;"Kazhgaleyev, Murtas";"Black";"e5";2
162806;2194;"Degraeve, Jean-Marc";"White";"Nf3";3
162807;2194;"Kazhgaleyev, Murtas";"Black";"Nc6";4
162808;2194;"Degraeve, Jean-Marc";"White";"Bc4";5
162809;2194;"Kazhgaleyev, Murtas";"Black";"Bc5";6
162810;2194;"Degraeve, Jean-Marc";"White";"c3";7
162811;2194;"Kazhgaleyev, Murtas";"Black";"Nf6";8
162812;2194;"Degraeve, Jean-Marc";"White";"d3";9
162813;2194;"Kazhgaleyev, Murtas";"Black";"d6";10
162873;2195;"Pasalic, Ha";"White";"e4";1
162874;2195;"Vajda, Levente";"Black";"e5";2
162875;2195;"Pasalic, Ha";"White";"Nf3";3
162876;2195;"Vajda, Levente";"Black";"Nc6";4
162877;2195;"Pasalic, Ha";"White";"Bc4";5
162878;2195;"Vajda, Levente";"Black";"Bc5";6
162879;2195;"Pasalic, Ha";"White";"c3";7
162880;2195;"Vajda, Levente";"Black";"Nf6";8
162881;2195;"Pasalic, Ha";"White";"d4";9
162882;2195;"Vajda, Levente";"Black";"exd4";10
162945;2196;"Savickas, A";"White";"e4";1
162946;2196;"Sulskis, Sarunas";"Black";"e5";2
162947;2196;"Savickas, A";"White";"Nf3";3
162948;2196;"Sulskis, Sarunas";"Black";"Nc6";4
162949;2196;"Savickas, A";"White";"Bc4";5
162950;2196;"Sulskis, Sarunas";"Black";"Nf6";6
162951;2196;"Savickas, A";"White";"d3";7
162952;2196;"Sulskis, Sarunas";"Black";"Bc5";8
162953;2196;"Savickas, A";"White";"c3";9
162954;2196;"Sulskis, Sarunas";"Black";"d6";10
163075;2197;"Bojkov, Dejan";"White";"e4";1
163076;2197;"Ris, Robert";"Black";"e5";2
163077;2197;"Bojkov, Dejan";"White";"Nf3";3
163078;2197;"Ris, Robert";"Black";"Nc6";4
163079;2197;"Bojkov, Dejan";"White";"Bc4";5
163080;2197;"Ris, Robert";"Black";"Bc5";6
163081;2197;"Bojkov, Dejan";"White";"O-O";7
163082;2197;"Ris, Robert";"Black";"Nf6";8
163083;2197;"Bojkov, Dejan";"White";"d3";9
163084;2197;"Ris, Robert";"Black";"d6";10
163174;2198;"Bojkov, Dejan";"White";"e4";1
163175;2198;"Ovsejevitsch, Sergei";"Black";"e5";2
163176;2198;"Bojkov, Dejan";"White";"Nf3";3
163177;2198;"Ovsejevitsch, Sergei";"Black";"Nc6";4
163178;2198;"Bojkov, Dejan";"White";"Bc4";5
163179;2198;"Ovsejevitsch, Sergei";"Black";"Bc5";6
163180;2198;"Bojkov, Dejan";"White";"O-O";7
163181;2198;"Ovsejevitsch, Sergei";"Black";"Nf6";8
163182;2198;"Bojkov, Dejan";"White";"d3";9
163183;2198;"Ovsejevitsch, Sergei";"Black";"d6";10
163244;2199;"Pikula, Dejan";"White";"e4";1
163245;2199;"Predojevic, Borki";"Black";"e5";2
163246;2199;"Pikula, Dejan";"White";"Nf3";3
163247;2199;"Predojevic, Borki";"Black";"Nc6";4
163248;2199;"Pikula, Dejan";"White";"Bc4";5
163249;2199;"Predojevic, Borki";"Black";"Nf6";6
163250;2199;"Pikula, Dejan";"White";"d3";7
163251;2199;"Predojevic, Borki";"Black";"Bc5";8
163252;2199;"Pikula, Dejan";"White";"c3";9
163253;2199;"Predojevic, Borki";"Black";"d6";10
163302;2200;"Erenburg, Sergey";"White";"e4";1
163303;2200;"Khachiyan, Melikset";"Black";"e5";2
163304;2200;"Erenburg, Sergey";"White";"Nf3";3
163305;2200;"Khachiyan, Melikset";"Black";"Nc6";4
163306;2200;"Erenburg, Sergey";"White";"Bc4";5
163307;2200;"Khachiyan, Melikset";"Black";"Bc5";6
163308;2200;"Erenburg, Sergey";"White";"c3";7
163309;2200;"Khachiyan, Melikset";"Black";"Nf6";8
163310;2200;"Erenburg, Sergey";"White";"d3";9
163311;2200;"Khachiyan, Melikset";"Black";"d6";10
163344;2201;"Hendriks, Willy";"White";"e4";1
163345;2201;"Nijboer, Friso";"Black";"e5";2
163346;2201;"Hendriks, Willy";"White";"Bc4";3
163347;2201;"Nijboer, Friso";"Black";"Nf6";4
163348;2201;"Hendriks, Willy";"White";"d3";5
163349;2201;"Nijboer, Friso";"Black";"Nc6";6
163350;2201;"Hendriks, Willy";"White";"Nf3";7
163351;2201;"Nijboer, Friso";"Black";"Bc5";8
163352;2201;"Hendriks, Willy";"White";"c3";9
163353;2201;"Nijboer, Friso";"Black";"a6";10
163434;2202;"Reefat, Bin-Sattar";"White";"e4";1
163435;2202;"Lodhi, Mahmood";"Black";"e5";2
163436;2202;"Reefat, Bin-Sattar";"White";"Nf3";3
163437;2202;"Lodhi, Mahmood";"Black";"Nc6";4
163438;2202;"Reefat, Bin-Sattar";"White";"Bc4";5
163439;2202;"Lodhi, Mahmood";"Black";"Bc5";6
163440;2202;"Reefat, Bin-Sattar";"White";"c3";7
163441;2202;"Lodhi, Mahmood";"Black";"d6";8
163442;2202;"Reefat, Bin-Sattar";"White";"d3";9
163443;2202;"Lodhi, Mahmood";"Black";"Nf6";10
163525;2203;"Kryakvin, Dmitry";"White";"e4";1
163526;2203;"Obukhov, Alexander";"Black";"e5";2
163527;2203;"Kryakvin, Dmitry";"White";"Nf3";3
163528;2203;"Obukhov, Alexander";"Black";"Nc6";4
163529;2203;"Kryakvin, Dmitry";"White";"Bc4";5
163530;2203;"Obukhov, Alexander";"Black";"Bc5";6
163531;2203;"Kryakvin, Dmitry";"White";"O-O";7
163532;2203;"Obukhov, Alexander";"Black";"Nf6";8
163533;2203;"Kryakvin, Dmitry";"White";"d3";9
163534;2203;"Obukhov, Alexander";"Black";"d6";10
163626;2204;"Hendriks, Willy";"White";"e4";1
163627;2204;"L'Ami, Erwin";"Black";"e5";2
163628;2204;"Hendriks, Willy";"White";"Bc4";3
163629;2204;"L'Ami, Erwin";"Black";"Nf6";4
163630;2204;"Hendriks, Willy";"White";"d3";5
163631;2204;"L'Ami, Erwin";"Black";"Nc6";6
163632;2204;"Hendriks, Willy";"White";"Nf3";7
163633;2204;"L'Ami, Erwin";"Black";"Bc5";8
163634;2204;"Hendriks, Willy";"White";"c3";9
163635;2204;"L'Ami, Erwin";"Black";"a6";10
163762;2205;"Bosboom, Manuel";"White";"e4";1
163763;2205;"Janssen, Ruud";"Black";"e5";2
163764;2205;"Bosboom, Manuel";"White";"Bc4";3
163765;2205;"Janssen, Ruud";"Black";"Nf6";4
163766;2205;"Bosboom, Manuel";"White";"d3";5
163767;2205;"Janssen, Ruud";"Black";"Nc6";6
163768;2205;"Bosboom, Manuel";"White";"Nf3";7
163769;2205;"Janssen, Ruud";"Black";"Bc5";8
163770;2205;"Bosboom, Manuel";"White";"O-O";9
163771;2205;"Janssen, Ruud";"Black";"d6";10
163812;2206;"Smikovski, Ivan";"White";"e4";1
163813;2206;"Ulko, Jaroslav";"Black";"e5";2
163814;2206;"Smikovski, Ivan";"White";"Nf3";3
163815;2206;"Ulko, Jaroslav";"Black";"Nc6";4
